Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
F. Uduokhai,FC Augsburg,CB,Germany,75,81,8000000,20000,22,German 1. Bundesliga,Left,Medium/Medium,Lean (185+),16000000,35,33,77,71,18,49,34,31,59,69,65,65,64,76,63,62,68,63,76,35,66,77,35,49,38,72,74,80,72,6,10,10,9,14
D. Heintz,Sport-Club Freiburg,CB,Germany,75,77,6000000,21000,26,German 1. Bundesliga,Left,Medium/Medium,Stocky (185+),13100000,47,23,75,70,26,58,55,32,65,63,52,69,51,74,48,49,60,68,87,56,78,73,45,62,41,68,72,76,76,14,15,7,9,15
R. Knoche,1. FC Union Berlin,CB,Germany,76,78,7500000,28000,28,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),15000000,30,38,82,64,28,42,33,39,69,54,50,52,52,77,49,58,67,62,77,35,72,80,37,39,37,71,79,81,74,14,10,16,10,9
D. Upamecano,RB Leipzig,CB,France,79,90,37000000,36000,21,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),38000000,48,39,81,75,21,68,32,28,73,65,69,84,62,70,65,54,88,61,90,34,81,77,45,58,39,69,75,84,77,6,7,8,15,9
J. Tah,Bayer 04 Leverkusen,CB,Germany,79,84,24000000,50000,24,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),26600000,35,20,79,73,24,55,30,27,63,64,63,68,48,80,38,44,72,64,92,25,76,77,27,60,38,75,79,83,81,11,8,7,9,14
J. Boateng,FC Bayern München,CB,Germany,82,82,21000000,82000,31,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),27200000,69,34,84,77,52,64,53,31,84,70,64,75,55,82,52,78,73,60,88,58,82,77,47,73,46,84,80,87,84,7,12,15,6,5
N. Süle,FC Bayern München,CB,Germany,84,89,57500000,84000,24,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),64700000,34,22,86,78,33,43,28,30,69,63,52,83,33,81,32,77,38,63,93,62,83,81,26,57,32,75,85,88,87,15,7,14,7,15
D. Gril,TSG Hoffenheim,GK,Slovenia,55,75,325000,1000,19,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),378000,14,6,13,18,5,9,12,12,29,14,31,15,21,45,36,44,41,22,63,7,18,12,8,24,13,33,7,13,12,53,59,58,52,56
O. Hanin,1. FSV Mainz 05,GK,Israel,58,68,400000,3000,22,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),320000,11,7,15,25,13,13,10,8,23,21,33,35,28,55,24,41,30,26,58,14,18,14,10,44,10,32,13,14,13,62,52,54,55,63
J. Olschowsky,Borussia Mönchengladbach,GK,Germany,63,81,1100000,600,18,German 1. Bundesliga,Right,Medium/Medium,Normal (170-185),1500000,14,6,13,18,9,12,13,10,25,10,22,17,30,50,44,48,78,16,42,7,23,11,8,45,15,38,18,11,11,64,63,64,65,64
L. Grill,Bayer 04 Leverkusen,GK,Germany,68,80,2600000,10000,21,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),2500000,8,5,14,28,6,10,10,8,22,13,38,43,40,62,29,47,56,31,60,5,20,8,6,30,11,38,10,14,11,68,65,62,64,73
O. Linnér,DSC Arminia Bielefeld,GK,Sweden,70,76,2000000,8000,23,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),3600000,18,17,18,20,11,18,19,12,21,25,34,36,31,58,22,50,58,43,69,16,23,19,13,50,32,50,13,14,11,73,67,66,72,70
T. Sippel,Borussia Mönchengladbach,GK,Germany,73,73,1500000,20000,32,German 1. Bundesliga,Right,Medium/Medium,Normal (170-185),4100000,14,12,13,33,12,13,15,14,22,19,50,42,48,72,41,57,64,41,65,11,36,15,16,31,18,41,12,15,12,74,69,76,69,77
R. Zentner,1. FSV Mainz 05,GK,Germany,75,79,6000000,18000,25,German 1. Bundesliga,Right,Medium/Medium,Stocky (185+),12200000,17,14,18,30,15,13,14,16,26,19,65,65,30,73,45,48,60,27,81,13,38,18,10,22,25,32,21,17,13,74,72,64,74,79
F. Rønnow,Eintracht Frankfurt,GK,Denmark,76,78,7000000,20000,27,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),11500000,14,9,12,25,7,13,16,7,30,12,48,45,34,76,40,50,63,32,67,13,17,12,14,48,17,31,15,11,13,77,72,67,76,78
S. Ulreich,FC Bayern München,GK,Germany,79,79,9500000,54000,31,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),13200000,14,12,8,41,13,13,12,15,38,22,41,40,36,78,39,51,66,29,63,11,25,14,8,42,22,45,16,18,14,79,71,68,79,84
L. Hrádecký,Bayer 04 Leverkusen,GK,Finland,83,83,24000000,64000,30,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),29800000,11,11,11,30,9,10,11,15,33,20,38,44,43,82,39,52,69,34,55,14,31,18,9,53,20,48,10,10,13,85,78,69,83,87
Y. Sommer,Borussia Mönchengladbach,GK,Switzerland,86,86,36000000,55000,31,German 1. Bundesliga,Right,Medium/Medium,Normal (170-185),48500000,13,13,10,40,8,15,12,13,31,25,48,54,55,84,58,64,73,45,68,12,38,21,15,64,24,57,9,19,12,80,86,85,87,85
M. Neuer,FC Bayern München,GK,Germany,89,89,17500000,130000,34,German 1. Bundesliga,Right,Medium/Medium,Unique,47900000,15,13,25,55,11,30,14,11,59,46,54,60,51,86,35,68,77,43,80,16,29,30,12,70,47,70,17,10,11,87,87,91,86,89
N. Thiede,Sport-Club Freiburg,GK,Germany,59,71,475000,2000,21,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),460000,13,8,13,24,10,14,16,15,21,19,45,42,49,59,50,43,66,31,62,11,27,16,9,31,17,33,18,10,11,63,56,57,54,60
L. Moser,1. FC Union Berlin,GK,Germany,66,77,1600000,4000,20,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),1800000,13,5,11,22,9,8,13,14,15,12,18,32,35,61,24,44,34,18,64,7,28,10,5,29,19,24,12,12,11,71,63,58,61,68
F. Bredlow,VfB Stuttgart,GK,Germany,69,73,1500000,8000,25,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),1900000,8,5,11,17,4,14,13,14,20,23,41,36,50,71,39,47,68,20,62,7,18,11,17,28,30,41,15,12,10,71,68,62,64,71
F. Müller,Sport-Club Freiburg,GK,Germany,76,83,13000000,16000,22,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),,12,11,11,32,10,18,13,12,28,24,43,43,42,74,41,53,58,34,67,12,25,19,11,42,19,38,20,11,12,75,73,71,73,80
T. Horn,1. FC Köln,GK,Germany,77,80,10500000,21000,27,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),15000000,19,13,14,30,14,20,12,15,29,22,45,51,50,79,31,45,64,31,67,17,41,22,15,45,21,25,14,13,12,78,78,60,73,79
K. Casteels,VfL Wolfsburg,GK,Belgium,83,85,31000000,53000,28,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),39900000,15,15,14,35,13,14,20,13,37,23,44,46,50,82,43,60,58,44,72,18,33,16,15,42,20,40,11,19,17,83,80,80,83,84
T. Schreiber,RB Leipzig,GK,Germany,54,74,275000,550,18,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),324000,14,7,10,23,9,14,11,11,21,18,25,21,36,42,23,38,31,27,63,6,28,12,5,26,18,31,9,10,14,52,59,50,51,55
L. Philipp,TSG Hoffenheim,GK,Germany,56,73,325000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),372000,9,4,12,26,4,9,11,10,22,10,24,29,29,46,24,41,30,20,50,6,20,10,7,34,13,31,6,13,11,56,54,55,57,60
D. Klein,TSG Hoffenheim,GK,Germany,57,75,375000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),442000,10,8,12,26,6,9,7,9,24,14,20,27,28,48,31,42,38,23,57,6,17,7,8,35,14,29,6,15,12,60,58,56,52,56
M. Liesegang,1. FSV Mainz 05,GK,Germany,57,65,300000,2000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),240000,11,6,12,17,8,8,14,12,25,18,42,37,35,60,38,41,62,26,49,6,19,14,4,26,19,31,7,12,11,57,56,55,53,58
B. Leneis,FC Augsburg,GK,Germany,60,71,475000,2000,21,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),550000,12,6,14,16,9,13,14,11,22,17,19,24,34,54,28,44,38,18,38,6,18,3,3,26,19,20,7,12,13,64,55,59,56,62
C. Frommann,Sport-Club Freiburg,GK,Germany,60,70,475000,2000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),550000,13,9,14,29,7,12,12,13,26,17,36,38,43,57,39,48,67,29,62,8,28,14,10,31,18,32,12,11,11,62,59,64,55,62
S. Drlja?a,Borussia Dortmund,GK,Germany,61,70,650000,4000,21,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),570000,8,7,11,22,6,8,12,10,23,14,24,42,38,59,30,44,60,30,75,8,29,12,5,38,15,44,15,8,12,64,60,58,57,62
F. Palmowski,Hertha BSC,GK,Germany,61,78,750000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1000000,16,13,18,31,14,19,16,15,24,25,34,29,26,46,46,45,61,22,46,13,30,12,12,34,18,26,11,15,15,58,60,60,65,62
L. Unbehaun,Borussia Dortmund,GK,Germany,61,79,750000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1000000,8,6,10,29,7,10,8,9,28,19,49,59,58,59,62,49,83,30,68,6,19,13,5,45,11,39,8,10,11,52,58,65,63,65
L. Kasten,VfL Wolfsburg,GK,Germany,62,80,900000,2000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1300000,15,7,14,29,6,9,14,13,28,25,38,44,39,54,51,47,77,32,69,6,34,16,9,32,18,41,10,9,12,66,62,62,51,67
J. Krahl,1. FC Köln,GK,Germany,62,76,850000,2000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1400000,12,8,14,22,7,8,10,9,20,18,27,36,32,51,33,43,58,19,70,13,31,12,8,28,14,22,15,14,13,69,59,57,52,71
N. Klinger,VfL Wolfsburg,GK,Germany,62,67,475000,5000,24,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),533000,12,6,10,24,10,8,8,7,20,12,31,35,49,59,40,47,72,36,64,6,31,10,6,30,11,41,10,9,8,59,60,63,60,64
F. Dahmen,1. FSV Mainz 05,GK,Germany,63,73,925000,3000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),950000,14,8,12,16,5,12,13,12,17,18,44,40,39,63,39,44,69,25,45,6,17,9,4,27,11,31,18,12,11,65,60,59,60,65
N. Rehnen,DSC Arminia Bielefeld,GK,Germany,63,73,925000,3000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),950000,17,19,9,26,12,11,18,18,19,21,33,39,38,54,40,45,54,23,57,14,19,8,5,29,16,22,17,9,8,65,59,60,63,64
M. Langer,FC Schalke 04,GK,Austria,65,65,80000,3000,35,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),255000,13,14,14,29,11,11,12,12,25,21,31,32,22,62,34,45,50,32,83,13,35,15,15,44,13,41,19,12,13,64,62,60,67,65
J. Grahl,VfB Stuttgart,GK,Germany,66,66,450000,5000,31,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),765000,19,12,13,22,11,12,11,10,20,23,41,48,44,64,43,44,58,39,79,13,33,23,13,32,21,55,20,13,12,70,60,58,63,70
J. Busk,1. FC Union Berlin,GK,Denmark,67,71,1100000,7000,26,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1400000,11,10,10,24,18,15,12,12,22,15,45,42,30,66,56,49,56,33,64,14,20,29,12,58,12,26,14,12,14,69,62,65,65,70
M. Grün,Borussia Mönchengladbach,GK,Germany,67,67,325000,9000,33,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),680000,16,16,12,27,20,11,10,13,26,15,51,50,49,67,42,48,73,38,76,12,44,15,11,39,16,30,12,14,13,68,66,64,67,65
Josep Martínez,RB Leipzig,GK,Spain,68,78,2300000,11000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),2100000,12,6,11,25,6,8,11,12,22,11,24,30,32,54,22,48,37,42,58,7,24,11,11,52,18,42,15,13,15,70,68,64,67,69
N. Lomb,Bayer 04 Leverkusen,GK,Germany,68,72,1300000,15000,26,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1500000,15,17,15,26,15,14,17,13,32,20,38,39,47,65,40,50,65,40,68,11,27,17,5,27,14,37,16,12,16,70,64,66,65,71
N. Körber,Hertha BSC,GK,Germany,69,75,1800000,12000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),2100000,13,11,17,24,14,18,13,14,24,20,33,37,46,61,43,44,63,28,55,16,22,14,12,21,15,25,9,13,14,71,64,59,67,75
M. Schubert,FC Schalke 04,GK,Germany,70,80,3100000,9000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),4400000,12,8,10,45,8,23,14,13,30,30,46,30,44,68,45,47,72,28,56,9,23,16,4,52,12,35,13,11,10,73,67,62,65,75
B. Uphoff,Sport-Club Freiburg,GK,Germany,70,74,1700000,10000,26,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),3200000,11,8,12,36,9,10,7,11,22,22,36,40,29,66,34,51,63,23,64,7,15,12,10,26,24,23,13,11,13,69,69,68,69,71
F. Wiedwald,Eintracht Frankfurt,GK,Germany,71,71,1200000,13000,30,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),2700000,9,11,8,41,15,14,7,13,32,32,38,41,43,73,45,51,68,44,78,12,35,15,10,51,22,63,13,12,14,73,64,68,67,73
T. Koubek,FC Augsburg,GK,Czech Republic,72,74,2100000,14000,27,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),4900000,13,12,13,14,19,17,18,16,20,20,39,43,25,70,29,50,53,33,79,17,31,11,12,39,20,54,14,12,16,77,62,67,69,76
P. Tschauner,RB Leipzig,GK,Germany,72,72,400000,23000,34,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),2400000,7,9,47,24,7,7,15,15,25,22,38,46,36,72,37,50,60,23,75,15,27,9,14,41,22,38,20,12,15,71,70,66,71,73
S. Kapino,SV Werder Bremen,GK,Greece,73,77,3300000,16000,26,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),6700000,12,13,12,26,19,14,14,18,27,29,41,42,55,71,45,50,74,38,70,19,23,14,3,45,26,55,24,11,14,74,67,66,72,79
P. Pentke,TSG Hoffenheim,GK,Germany,73,73,350000,13000,35,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),1900000,23,10,30,30,18,25,13,22,22,30,38,36,33,66,34,50,67,40,79,17,38,15,12,45,25,67,17,22,13,74,69,66,73,77
P. Pervan,VfL Wolfsburg,GK,Austria,74,74,2100000,26000,32,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),5800000,19,9,15,22,8,14,15,14,31,15,32,27,36,70,33,52,44,23,54,15,28,15,5,31,14,30,16,21,19,72,74,69,72,75
A. Luthe,1. FC Union Berlin,GK,Germany,74,74,1400000,19000,33,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),5400000,14,12,15,24,12,12,15,12,19,14,35,43,39,70,34,46,61,36,74,16,22,21,12,49,21,23,16,14,12,74,69,61,75,77
R. Zieler,1. FC Köln,GK,Germany,74,74,2200000,17000,31,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),,15,10,13,25,12,12,11,10,22,22,46,50,43,79,41,53,69,32,55,14,32,21,15,42,24,58,20,12,13,73,69,70,74,75
G. Kobel,VfB Stuttgart,GK,Switzerland,75,82,9500000,14000,22,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),14000000,13,10,13,39,10,24,13,12,33,34,26,26,34,74,24,56,34,21,68,10,24,14,10,55,12,62,15,15,15,75,71,75,73,78
A. Nübel,FC Bayern München,GK,Germany,75,85,11000000,34000,23,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),15700000,15,18,13,29,13,18,20,20,18,20,49,46,34,70,58,53,61,39,70,18,23,20,10,22,16,32,23,14,13,75,65,71,76,85
M. Flekken,Sport-Club Freiburg,GK,Netherlands,75,77,5000000,17000,27,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),10300000,14,16,11,27,14,12,19,12,28,34,28,36,34,73,38,56,54,28,72,11,32,12,14,35,23,24,15,13,20,76,69,75,73,77
S. Ortega,DSC Arminia Bielefeld,GK,Germany,75,78,5500000,17000,27,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),11300000,18,15,20,38,13,20,16,12,53,39,51,53,42,76,54,60,73,32,73,12,29,27,10,56,24,60,29,12,15,72,70,80,75,78
R. Gikiewicz,FC Augsburg,GK,Poland,77,77,5000000,21000,32,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),9900000,18,13,39,24,15,18,19,12,20,19,27,29,38,75,40,48,66,20,68,13,22,12,12,48,19,31,13,14,13,78,73,64,74,80
R. Fährmann,FC Schalke 04,GK,Germany,77,77,5500000,21000,31,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),9400000,14,11,15,25,11,15,18,11,26,24,38,47,39,75,36,33,71,32,71,9,36,23,11,42,21,61,10,12,10,79,78,44,77,78
R. Jarstein,Hertha BSC,GK,Norway,77,77,1200000,21000,35,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),4100000,18,13,16,30,16,17,10,14,30,25,40,46,35,70,45,53,59,31,70,18,34,19,15,49,13,50,12,11,13,80,73,71,80,77
M. Hitz,Borussia Dortmund,GK,Switzerland,78,78,7000000,39000,32,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),11100000,12,27,18,29,26,13,15,17,33,17,41,46,41,72,31,47,67,38,78,12,25,23,8,25,22,44,13,15,14,79,77,63,79,80
A. Schwolow,Hertha BSC,GK,Germany,79,80,14000000,40000,28,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),18600000,9,12,12,26,11,15,13,16,23,22,36,38,40,79,42,53,72,31,67,15,26,13,10,34,22,32,16,17,9,78,76,71,78,81
J. Pavlenka,SV Werder Bremen,GK,Czech Republic,82,83,24000000,32000,28,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),32800000,11,16,14,28,19,12,10,14,17,19,35,37,39,80,27,51,36,20,68,17,22,13,14,25,18,39,12,10,14,84,76,68,76,87
O. Baumann,TSG Hoffenheim,GK,Germany,82,82,20500000,37000,30,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),25500000,14,11,16,30,11,19,12,11,25,17,47,51,45,82,43,59,73,39,69,13,32,21,10,41,22,52,15,18,14,81,80,79,79,82
K. Trapp,Eintracht Frankfurt,GK,Germany,83,83,25000000,35000,29,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),31500000,13,13,11,25,12,10,14,12,12,24,45,52,42,82,37,59,75,45,73,13,30,22,12,46,17,62,15,14,10,82,78,79,83,85
R. Bürki,Borussia Dortmund,GK,Switzerland,84,85,32500000,68000,29,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),44400000,15,8,17,37,13,12,13,12,24,23,44,50,49,82,52,54,74,36,75,14,35,18,10,50,20,58,11,13,16,85,82,72,82,88
P. Gulácsi,RB Leipzig,GK,Hungary,85,85,36000000,65000,30,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),44200000,16,10,23,35,10,19,18,11,31,25,42,44,41,82,42,62,67,35,74,12,34,23,11,42,24,45,25,16,20,84,85,82,84,86
