Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
Miranda,FC Barcelona,"LB, LWB",Spain,70,81,3300000,39000,20,Spain Primera Division,Left,Medium/Medium,Lean (185+),6300000,70,33,64,68,29,64,56,37,56,70,65,60,61,68,60,49,67,67,61,45,58,69,62,48,44,59,67,69,68,11,8,12,9,6
Y. Bodiger,Cádiz CF,"CDM, CM",France,70,75,2100000,14000,25,Spain Primera Division,Left,Medium/Medium,Lean (185+),4800000,66,52,62,70,44,63,69,68,68,68,55,52,52,71,55,67,68,65,73,59,71,69,58,68,68,66,67,68,66,14,12,9,13,16
Sancet,Athletic Club de Bilbao,"CAM, CM",Spain,72,83,5000000,12000,20,Spain Primera Division,Right,Medium/Medium,Lean (185+),12700000,65,68,43,71,54,73,63,41,71,78,67,69,77,67,60,61,53,61,47,70,38,64,66,73,66,67,50,60,46,15,11,6,15,7
Lucas Torró,CA Osasuna,"CDM, CM",Spain,73,77,3800000,21000,25,Spain Primera Division,Right,Medium/Medium,Lean (185+),10200000,49,59,75,75,46,62,58,52,70,72,54,37,64,71,38,73,43,78,76,70,66,76,53,62,57,69,71,73,64,13,14,7,12,16
Álex Centelles,Valencia CF,LB,Spain,74,84,9000000,18000,20,Spain Primera Division,Left,Medium/Medium,Lean (185+),18400000,73,45,65,71,51,68,70,41,70,74,72,76,64,75,56,62,60,82,68,45,72,69,56,60,48,74,70,71,67,14,9,12,10,8
Brais Méndez,RC Celta de Vigo,"RM, LM",Spain,75,84,12500000,19000,23,Spain Primera Division,Left,Medium/Medium,Lean (185+),24200000,74,76,52,74,65,75,74,75,73,76,71,72,69,74,47,73,64,66,69,77,45,55,77,77,62,78,49,49,44,10,5,10,12,8
G. Silva,SD Huesca,"LB, CB",Uruguay,75,78,7000000,20000,26,Spain Primera Division,Left,Medium/Medium,Lean (185+),15900000,78,48,71,68,33,65,74,73,68,72,71,68,68,69,62,71,64,76,75,60,70,74,56,59,58,72,72,78,74,7,7,13,12,10
A. Nyom,Getafe CF,"RM, LB, RB",Cameroon,75,75,4500000,25000,32,Spain Primera Division,Right,Medium/Medium,Lean (185+),10500000,77,52,70,75,44,74,71,30,73,72,78,82,53,71,46,74,74,79,86,66,84,73,75,74,37,67,72,74,72,12,8,9,9,14
Carlos Fernández,Sevilla FC,"ST, CAM",Spain,76,83,15000000,24000,24,Spain Primera Division,Left,Medium/Medium,Lean (185+),25300000,47,81,76,73,70,78,40,34,66,80,66,72,71,74,54,79,73,65,73,75,72,22,74,73,73,67,21,21,22,12,13,8,9,12
Joselu,Deportivo Alavés,ST,Spain,76,76,7500000,26000,30,Spain Primera Division,Right,Medium/Medium,Lean (185+),15800000,58,80,81,74,74,72,73,62,58,76,58,54,61,77,40,78,76,65,76,71,63,25,79,68,74,66,23,27,20,11,11,8,15,7
F. Vázquez,Sevilla FC,"CM, CAM, LM",Argentina,77,77,8500000,27000,31,Spain Primera Division,Left,Medium/Medium,Lean (185+),15800000,73,78,68,82,81,83,79,68,76,85,52,54,66,69,32,76,45,63,76,82,78,69,76,83,67,80,50,59,48,14,15,13,9,7
Sergio Busquets,FC Barcelona,CDM,Spain,87,87,56000000,240000,31,Spain Primera Division,Right,Medium/Medium,Lean (185+),77900000,62,67,68,89,44,81,66,68,83,88,40,43,67,84,50,61,66,81,75,54,81,85,77,84,60,93,86,83,80,5,8,13,9,13
Atienza,SD Eibar,CM,Spain,58,69,450000,3000,21,Spain Primera Division,Right,Medium/Medium,Normal (185+),506000,41,45,42,64,27,52,32,40,60,53,54,53,56,62,54,47,59,44,64,53,58,58,58,60,34,38,42,60,45,14,13,14,9,14
Cubero,SD Eibar,"RB, CB",Spain,59,68,475000,3000,20,Spain Primera Division,Right,Medium/Medium,Normal (185+),506000,60,26,49,62,27,54,25,29,58,60,63,60,55,52,56,44,58,62,51,34,53,53,35,31,37,39,53,51,58,8,6,13,13,15
Carlos Kevin,SD Huesca,ST,Spain,59,76,575000,2000,19,Spain Primera Division,Right,Medium/Medium,Stocky (170-185),918000,36,64,60,58,54,58,38,29,41,59,54,56,57,57,65,65,59,59,65,49,59,20,54,51,57,49,22,21,26,13,7,14,6,11
Nacho,Elche CF,ST,Spain,61,70,750000,3000,21,Spain Primera Division,Right,Medium/Medium,Stocky (185+),960000,34,67,73,48,59,53,41,33,32,58,65,69,55,54,58,58,61,57,68,60,61,22,59,49,61,57,22,30,26,13,14,14,6,13
Carreira,RC Celta de Vigo,RB,Spain,61,76,750000,2000,19,Spain Primera Division,Right,Medium/Medium,Lean (170-),1400000,60,23,55,57,28,48,33,34,25,55,61,62,59,65,83,26,55,52,43,23,51,61,41,37,39,51,58,63,58,14,9,11,9,6
Julio Gracia,Getafe CF,CM,Spain,61,71,725000,4000,22,Spain Primera Division,Right,Medium/Medium,Normal (170-),920000,38,54,47,66,43,61,41,39,63,62,55,58,58,63,69,53,62,60,56,59,52,56,51,59,37,42,58,60,53,13,7,14,8,12
Joan Monterde,Levante Unión Deportiva,"CAM, RM",Spain,62,73,900000,4000,22,Spain Primera Division,Right,Medium/Medium,Lean (170-),1200000,54,63,39,63,55,67,48,56,51,66,65,65,65,57,85,66,48,35,40,62,39,31,54,60,47,49,35,32,33,6,7,6,5,8
Alfredo,Levante Unión Deportiva,"LM, RM",Spain,63,73,1100000,2000,22,Spain Primera Division,Right,Medium/Medium,Normal (170-),,59,59,27,58,44,63,67,57,55,61,77,77,74,66,71,58,47,49,32,54,59,23,60,57,53,54,27,24,23,7,8,10,13,12
Claudio Medina,Elche CF,ST,Spain,64,65,700000,5000,26,Spain Primera Division,Left,Medium/Medium,Normal (185+),1300000,40,68,72,56,56,55,47,42,38,63,61,54,65,53,34,65,69,54,75,61,48,22,69,45,71,51,21,26,21,10,15,6,10,9
Valera,Atlético de Madrid,"RM, LM, CAM",Spain,65,82,1800000,4000,18,Spain Primera Division,Left,Medium/Medium,Normal (170-),2900000,65,60,42,64,48,68,47,45,59,66,69,70,59,58,78,55,50,53,46,51,28,14,61,60,55,49,16,18,14,7,12,12,8,12
Josema,Elche CF,"CB, LB",Spain,66,73,1600000,5000,24,Spain Primera Division,Left,Medium/Medium,Stocky (170-185),2000000,38,23,65,61,34,38,39,35,28,56,59,61,34,62,59,49,84,50,71,25,62,64,31,38,48,56,66,68,67,11,7,14,7,7
S. Gassama,Real Valladolid CF,ST,Senegal,68,73,1800000,8000,25,Spain Primera Division,Left,Medium/Medium,Stocky (185+),2600000,38,72,78,56,65,63,40,35,35,62,62,64,59,65,46,68,72,69,83,63,58,26,69,53,72,51,30,26,23,14,7,14,13,11
Álex Sola,Real Sociedad,"LM, LB, RB",Spain,69,76,2800000,9000,21,Spain Primera Division,Right,Medium/Medium,Stocky (170-185),3500000,67,55,56,65,36,76,56,31,59,72,76,71,52,68,66,51,60,78,66,44,61,65,64,59,37,62,66,65,67,8,5,5,12,14
Jorge Pombo,Cádiz CF,"ST, LM, CAM",Spain,69,72,1800000,14000,26,Spain Primera Division,Right,Medium/Medium,Stocky (170-185),3000000,66,68,61,69,64,72,66,69,67,70,69,69,65,64,82,75,66,82,85,70,76,52,70,71,67,74,58,58,57,12,13,8,8,10
Nino,Elche CF,"ST, CF, CAM",Spain,70,70,,9000,40,Spain Primera Division,Right,Medium/Medium,Stocky (170-),,59,80,55,68,59,69,65,68,49,68,61,53,73,80,80,66,75,32,63,69,60,49,79,65,75,81,48,42,37,10,6,15,12,6
Villalibre,Athletic Club de Bilbao,ST,Spain,71,78,3800000,14000,22,Spain Primera Division,Left,Medium/Medium,Stocky (170-185),7800000,34,72,74,60,67,63,60,36,45,68,70,74,72,64,66,81,79,67,91,57,67,31,71,52,73,74,41,32,30,13,15,15,12,14
R. Tapia,RC Celta de Vigo,"CDM, CM",Peru,73,78,4200000,14000,24,Spain Primera Division,Right,Medium/Medium,Stocky (185+),10700000,60,46,66,70,63,74,65,54,74,73,68,62,66,68,73,78,76,75,80,60,81,69,62,66,61,66,67,75,76,16,14,7,15,8
Manu Vallejo,Valencia CF,"ST, CAM, LM",Spain,74,81,8500000,27000,23,Spain Primera Division,Right,Medium/Medium,Normal (170-),18400000,67,78,69,71,64,77,70,73,56,74,77,73,78,71,90,78,67,70,65,72,41,25,72,69,76,62,41,39,41,7,14,8,11,10
Víctor Rodríguez,Elche CF,"LM, RM, CAM",Spain,74,74,4100000,18000,30,Spain Primera Division,Right,Medium/Medium,Normal (170-),12100000,70,70,40,73,50,74,69,80,66,75,79,75,81,69,80,75,31,67,64,76,52,33,72,74,81,59,47,47,44,12,11,15,11,9
U. Ra?i?,Valencia CF,CM,Serbia,75,86,12500000,26000,22,Spain Primera Division,Right,Medium/Medium,Stocky (185+),25300000,70,66,72,77,58,74,70,55,76,79,52,64,54,76,52,75,65,78,75,76,69,72,68,73,72,70,73,73,71,11,12,9,14,7
Fran Beltrán,RC Celta de Vigo,"CM, CDM, CAM",Spain,75,83,12500000,16000,21,Spain Primera Division,Right,Medium/Medium,Normal (170-),23000000,72,53,60,79,55,79,54,55,77,76,66,65,77,75,77,61,58,70,64,60,68,76,63,77,49,66,78,77,76,14,11,8,13,9
N. Radoja,Levante Unión Deportiva,CM,Serbia,75,76,6500000,22000,27,Spain Primera Division,Right,Medium/Medium,Normal (185+),16300000,57,58,51,81,51,73,46,45,78,79,60,55,61,71,63,63,65,75,79,68,70,78,62,77,54,84,78,74,70,11,13,12,9,7
Portillo,Getafe CF,"RM, LM",Spain,75,75,5500000,25000,30,Spain Primera Division,Right,Medium/Medium,Normal (170-),13700000,77,72,59,76,64,77,76,63,74,75,67,66,75,74,83,68,57,67,63,69,57,56,75,77,62,70,52,56,53,14,15,8,16,11
Kike García,SD Eibar,ST,Spain,77,77,10500000,31000,30,Spain Primera Division,Right,Medium/Medium,Normal (185+),17900000,56,78,81,78,78,74,42,46,49,78,61,62,62,73,51,81,72,66,76,77,71,37,84,67,70,82,35,34,21,7,9,8,13,13
Loren,Real Betis Balompié,ST,Spain,78,81,18500000,28000,26,Spain Primera Division,Right,Medium/Medium,Normal (185+),28300000,41,83,73,74,81,78,72,53,41,79,74,72,70,78,58,80,70,71,76,77,76,21,80,67,77,70,55,19,23,7,13,13,15,6
T. Inui,SD Eibar,"LM, RM",Japan,78,78,11000000,30000,32,Spain Primera Division,Right,Medium/Medium,Lean (170-),16800000,74,69,41,76,69,83,85,65,71,82,89,72,91,76,92,72,62,74,44,76,49,44,73,75,57,77,60,39,31,11,12,11,15,8
A. Guardado,Real Betis Balompié,"CM, CDM, LM",Mexico,78,78,8500000,26000,33,Spain Primera Division,Left,Medium/Medium,Lean (170-),12600000,74,64,55,81,69,79,78,80,79,81,69,65,79,77,87,73,71,81,60,74,72,71,69,82,70,76,74,72,73,7,10,10,11,10
Jorge Molina,Granada CF,ST,Spain,78,78,4800000,24000,38,Spain Primera Division,Right,Medium/Medium,Normal (185+),7800000,49,84,83,80,81,73,62,59,57,79,33,39,33,85,36,80,46,43,89,79,77,41,87,74,80,81,45,32,19,6,14,8,13,14
Vitolo,Atlético de Madrid,LM,Spain,79,79,17000000,55000,30,Spain Primera Division,Right,Medium/Medium,Normal (185+),24600000,75,77,65,76,75,82,78,62,77,80,76,78,71,80,62,77,69,76,79,75,61,25,78,77,74,70,68,21,23,11,16,8,14,16
N. Gudelj,Sevilla FC,"CDM, CM",Serbia,79,80,17000000,30000,28,Spain Primera Division,Right,Medium/Medium,Normal (185+),27200000,74,58,73,82,69,67,80,79,78,80,61,65,61,75,57,85,67,85,86,81,83,75,65,74,74,80,74,77,71,8,11,8,14,12
Iborra,Villarreal CF,"CDM, CM",Spain,79,79,11500000,34000,32,Spain Primera Division,Right,Medium/Medium,Normal (185+),16800000,59,67,82,82,66,69,66,67,81,80,34,39,54,75,42,79,70,67,89,67,75,76,77,77,69,78,78,77,73,14,11,6,15,8
Merino,Real Sociedad,CM,Spain,80,86,33000000,31000,24,Spain Primera Division,Left,Medium/Medium,Normal (185+),46000000,73,77,75,81,58,83,75,69,78,82,69,71,76,82,74,82,81,79,78,76,75,83,78,81,58,80,73,80,73,9,12,9,13,14
William Carvalho,Real Betis Balompié,"CDM, CM",Portugal,80,80,18500000,29000,28,Spain Primera Division,Right,Medium/Medium,Normal (185+),27300000,68,52,71,81,50,72,80,50,80,74,41,44,49,76,47,71,70,81,91,55,78,77,63,80,60,86,79,73,72,6,6,5,14,14
A. Griezmann,FC Barcelona,"ST, CF, LW",France,87,87,79500000,290000,29,Spain Primera Division,Left,Medium/Medium,Unique,103500000,83,88,83,84,87,87,86,85,82,89,80,79,91,92,83,81,90,86,63,82,73,49,89,85,86,89,59,54,49,14,8,14,13,14
Nacho Pastor,Elche CF,CB,Spain,57,75,375000,500,17,Spain Primera Division,Right,Medium/Medium,Normal (185+),537000,29,28,57,37,33,28,29,33,30,37,64,63,44,56,75,49,67,53,46,29,51,57,24,34,46,46,59,68,69,12,11,13,14,14
Arambarri,Real Sociedad,CB,Spain,58,67,425000,3000,22,Spain Primera Division,Right,Medium/Medium,Normal (185+),414000,35,16,55,42,18,25,16,38,22,36,51,58,42,51,66,45,71,67,70,25,58,55,18,30,42,40,53,62,65,9,9,8,15,10
Bruno Morais,Granada CF,CB,Portugal,62,69,750000,4000,22,Spain Primera Division,Right,Medium/Medium,Normal (185+),863000,29,21,57,50,36,42,42,29,25,51,49,53,41,61,52,70,73,62,75,43,74,54,27,26,56,55,62,64,62,9,8,8,9,8
Lucas,RC Celta de Vigo,CB,Brazil,66,76,1800000,3000,23,Spain Primera Division,Right,Medium/Medium,Normal (185+),,28,28,64,53,29,41,29,35,37,47,55,62,61,61,56,46,76,60,72,29,70,65,28,32,42,57,66,69,66,8,9,6,12,9
R. Araujo,FC Barcelona,CB,Uruguay,67,81,2400000,24000,21,Spain Primera Division,Right,Medium/Medium,Normal (185+),4300000,21,23,75,67,32,43,24,45,62,58,60,62,42,55,47,39,70,61,73,35,66,65,26,48,33,47,62,70,63,11,14,9,11,8
M. Sagnan,Real Sociedad,CB,France,69,80,2900000,8000,21,Spain Primera Division,Left,Medium/Medium,Normal (185+),3900000,48,28,69,70,27,38,33,30,60,62,54,60,54,63,53,40,72,57,74,32,71,67,30,39,39,58,69,70,68,10,6,11,9,9
Javi Sánchez,Real Valladolid CF,CB,Spain,70,79,3300000,9000,23,Spain Primera Division,Right,Medium/Medium,Normal (185+),5800000,32,28,68,65,18,34,27,34,49,61,49,62,36,68,47,38,71,66,77,32,70,69,25,35,67,55,70,72,69,11,15,13,8,13
Dani Calvo,Elche CF,CB,Spain,71,75,2300000,12000,26,Spain Primera Division,Right,Medium/Medium,Normal (185+),6100000,49,39,67,66,31,43,40,45,56,61,54,46,45,71,44,58,85,67,86,50,73,69,41,48,55,59,69,72,66,11,7,12,13,13
Insua,SD Huesca,CB,Spain,71,74,2200000,14000,26,Spain Primera Division,Right,Medium/Medium,Normal (185+),5900000,37,36,72,71,34,44,42,23,62,65,51,54,52,65,63,43,74,49,72,29,69,72,41,52,32,55,71,74,73,9,6,7,13,14
Raúl Navas,CA Osasuna,CB,Spain,73,73,2000000,22000,32,Spain Primera Division,Right,Medium/Medium,Normal (185+),5500000,46,36,76,68,44,25,34,61,51,73,37,34,51,60,63,72,76,30,73,41,77,71,39,46,46,68,72,78,77,10,16,9,12,10
J. Todibo,FC Barcelona,CB,France,75,86,11500000,68000,20,Spain Primera Division,Right,Medium/Medium,Normal (185+),23600000,46,40,69,75,35,62,47,41,67,71,67,78,54,70,56,52,76,64,79,41,72,75,41,56,46,72,74,80,71,7,13,11,8,13
R. Le Normand,Real Sociedad,CB,France,75,82,10500000,20000,23,Spain Primera Division,Right,Medium/Medium,Normal (185+),19600000,35,19,74,80,25,32,29,25,52,68,59,61,43,63,55,40,80,53,82,22,68,77,21,31,34,55,77,78,74,9,13,14,15,10
R. Funes Mori,Villarreal CF,CB,Argentina,75,76,5000000,27000,29,Spain Primera Division,Left,Medium/Medium,Normal (185+),14100000,66,40,77,70,25,63,49,58,62,70,59,62,64,68,59,70,74,68,75,56,82,76,49,59,52,64,74,77,76,9,9,13,10,7
Kiko Olivas,Real Valladolid CF,CB,Spain,75,75,3800000,18000,31,Spain Primera Division,Right,Medium/Medium,Normal (185+),10300000,44,56,73,74,53,56,30,36,70,67,48,53,53,76,34,62,79,78,79,36,70,76,57,60,38,72,78,77,74,8,8,15,7,14
Sergi Gómez,Sevilla FC,CB,Spain,77,78,10000000,26000,28,Spain Primera Division,Right,Medium/Medium,Normal (185+),18500000,45,35,77,77,37,57,49,46,74,70,63,61,57,73,52,45,80,67,77,44,73,77,52,59,41,68,79,80,76,15,16,11,11,7
Víctor Ruiz,Real Betis Balompié,CB,Spain,77,77,7000000,22000,31,Spain Primera Division,Left,Medium/Medium,Normal (185+),13700000,54,37,77,69,39,53,67,46,70,65,49,47,52,75,55,59,76,68,77,38,81,79,39,56,46,69,80,80,82,12,8,6,6,14
David Alba,Getafe CF,CB,Spain,64,77,1400000,4000,21,Spain Primera Division,Right,Medium/Medium,Normal (170-185),2200000,25,16,67,64,21,26,26,29,29,57,46,46,32,55,59,36,72,34,68,19,57,64,22,26,32,46,59,72,68,7,15,7,6,9
Jorge Cuenca,Villarreal CF,CB,Spain,64,77,1300000,5000,20,Spain Primera Division,Left,Medium/Medium,Lean (185+),2200000,40,27,67,65,31,29,29,26,58,55,49,54,57,65,63,55,67,62,60,36,67,66,21,45,44,57,62,66,63,10,12,5,14,12
N. Lozano,Granada CF,CB,Colombia,66,70,1100000,7000,26,Spain Primera Division,Left,Medium/Medium,Stocky (185+),1600000,29,38,65,58,36,51,29,35,55,59,65,70,58,58,61,57,73,65,90,36,74,60,38,45,46,54,63,64,62,6,9,12,15,7
S. Chakla,Villarreal CF,CB,Morocco,66,69,1000000,8000,26,Spain Primera Division,Right,Medium/Medium,Lean (185+),1600000,28,25,73,65,22,40,34,27,53,62,52,54,55,58,42,58,68,54,74,24,68,60,23,43,35,55,66,66,63,14,13,8,11,8
Martínez,SD Eibar,CB,Spain,69,72,1600000,11000,27,Spain Primera Division,Left,Medium/Medium,Lean (185+),2400000,33,36,72,69,32,46,33,32,63,63,53,49,47,66,53,44,66,67,74,27,67,69,32,40,47,59,66,71,70,12,8,6,8,6
M. Diakhaby,Valencia CF,CB,France,72,77,3200000,18000,23,Spain Primera Division,Right,Medium/Medium,Lean (185+),8000000,28,36,80,70,31,56,34,26,57,61,56,55,49,67,43,49,78,69,77,29,76,73,47,57,49,69,67,75,70,15,11,10,14,11
Ó. Duarte,Levante Unión Deportiva,CB,Costa Rica,72,72,1600000,15000,31,Spain Primera Division,Right,Medium/Medium,Stocky (185+),4800000,40,48,77,58,46,48,37,32,61,57,52,55,48,67,50,56,73,61,82,40,74,71,35,46,37,71,70,76,72,15,9,7,8,14
Bruno,Real Valladolid CF,CB,Spain,74,74,3500000,16000,30,Spain Primera Division,Right,Medium/Medium,Stocky (185+),9700000,21,23,77,64,23,40,49,31,64,59,34,39,30,71,31,62,62,62,86,22,80,74,36,35,42,68,76,74,73,12,9,8,13,8
David García,CA Osasuna,CB,Spain,76,80,9000000,27000,26,Spain Primera Division,Right,Medium/Medium,Lean (185+),19600000,61,35,79,74,37,60,33,38,72,75,55,57,44,72,61,47,78,73,76,25,77,75,51,52,44,67,73,77,78,11,16,7,7,8
Diego Llorente,Real Sociedad,CB,Spain,76,79,8500000,24000,26,Spain Primera Division,Right,Medium/Medium,Lean (185+),18500000,55,39,77,75,31,60,30,35,72,76,69,72,69,75,62,45,82,69,76,37,83,82,43,51,53,67,68,72,76,8,12,11,9,7
Domingos Duarte,Granada CF,CB,Portugal,78,82,17500000,25000,25,Spain Primera Division,Right,Medium/Medium,Lean (185+),26100000,54,30,80,78,27,48,27,27,56,63,55,53,41,78,48,50,60,75,80,31,82,79,40,30,45,64,78,81,79,9,9,14,14,13
J. Koundé,Sevilla FC,CB,France,79,86,33000000,21000,21,Spain Primera Division,Right,Medium/Medium,Normal (170-185),36800000,45,32,78,75,32,67,42,26,66,71,77,77,71,82,75,41,86,69,73,30,74,82,37,44,43,76,79,82,80,11,10,8,14,13
Yeray,Athletic Club de Bilbao,CB,Spain,80,83,25000000,26000,25,Spain Primera Division,Right,Medium/Medium,Normal (170-185),35900000,48,41,75,73,55,53,56,50,70,73,66,70,53,80,75,69,89,69,77,43,80,85,39,34,61,78,83,81,83,12,9,8,12,11
Iñigo Martínez,Athletic Club de Bilbao,CB,Spain,80,81,19500000,29000,29,Spain Primera Division,Left,Medium/Medium,Normal (170-185),30500000,51,42,71,72,37,53,72,51,83,71,69,72,67,78,63,81,91,72,80,74,86,85,48,50,39,69,79,83,86,12,16,11,13,11
S. Umtiti,FC Barcelona,CB,France,83,86,42000000,170000,26,Spain Primera Division,Left,Medium/Medium,Unique,60600000,61,51,79,78,65,64,72,62,73,77,65,67,61,80,66,83,85,65,85,70,82,84,51,58,61,82,83,84,83,15,10,14,12,15
Iago Domínguez,RC Celta de Vigo,GK,Spain,59,78,500000,500,18,Spain Primera Division,Right,Medium/Medium,Lean (170-185),749000,14,8,10,24,5,11,14,12,16,45,35,46,53,60,52,42,65,31,49,9,35,8,4,45,17,31,8,13,13,55,65,56,52,58
Luis Castillo,Elche CF,GK,Spain,59,73,475000,1000,20,Spain Primera Division,Right,Medium/Medium,Normal (170-185),848000,10,5,11,18,7,11,14,10,21,15,24,33,24,36,46,46,65,23,55,8,19,10,4,35,19,36,20,11,11,61,62,61,59,63
J. García,Getafe CF,GK,Colombia,60,77,550000,500,18,Spain Primera Division,Right,Medium/Medium,Lean (185+),954000,11,9,13,23,9,6,12,14,26,19,20,32,26,57,49,42,61,21,50,6,28,11,4,40,10,24,7,10,11,61,56,56,58,62
Carlos Marín,Real Betis Balompié,GK,Spain,60,68,475000,2000,23,Spain Primera Division,Right,Medium/Medium,Lean (185+),552000,11,8,15,26,9,15,13,14,24,16,23,31,20,40,36,45,41,24,49,6,18,12,8,31,15,23,10,12,16,66,65,60,59,57
Adrián,Deportivo Alavés,GK,Argentina,60,79,575000,1000,19,Spain Primera Division,Right,Medium/Medium,Lean (185+),1000000,11,8,11,17,7,14,11,11,22,12,25,32,27,52,30,48,38,19,65,8,27,13,4,30,11,34,9,13,13,57,58,64,62,60
Iván Martínez,CA Osasuna,GK,Spain,60,81,700000,500,18,Spain Primera Division,Right,Medium/Medium,Lean (170-185),1200000,34,5,12,46,9,15,10,13,41,19,25,36,48,45,55,45,55,34,54,7,17,15,4,45,15,37,20,14,11,61,64,60,57,61
Iñaki Álvarez,CA Osasuna,GK,Spain,63,73,925000,4000,23,Spain Primera Division,Right,Medium/Medium,Normal (170-185),1100000,10,9,11,18,9,5,12,13,29,12,28,23,21,41,48,46,59,25,51,5,22,10,7,26,19,22,8,14,12,63,67,61,64,65
Daniel Rebollo,Real Betis Balompié,GK,Spain,63,77,1000000,2000,20,Spain Primera Division,Right,Medium/Medium,Lean (185+),1800000,12,10,12,25,9,12,11,14,27,13,22,31,44,60,45,48,65,40,51,7,28,13,7,50,13,40,10,14,13,61,63,64,62,64
Dani Cárdenas,Levante Unión Deportiva,GK,Spain,63,73,925000,3000,23,Spain Primera Division,Right,Medium/Medium,Lean (185+),1100000,10,5,12,23,8,13,11,13,22,16,39,33,55,65,42,44,67,26,52,5,21,6,5,34,17,42,13,13,12,60,62,58,55,69
Belman,Real Madrid CF,GK,Spain,64,73,1100000,12000,21,Spain Primera Division,Right,Medium/Medium,Normal (170-185),1200000,11,5,10,29,9,7,10,13,30,16,26,31,21,62,46,50,64,27,58,9,17,11,6,33,15,30,9,11,14,64,61,67,62,65
Aritz Castro,Deportivo Alavés,GK,Spain,64,76,1300000,3000,22,Spain Primera Division,Right,Medium/Medium,Normal (170-185),1500000,12,10,14,20,11,14,15,14,22,20,40,36,48,55,57,47,61,27,54,12,20,13,11,46,16,38,14,14,12,60,62,62,68,66
Javi Díaz,Sevilla FC,GK,Spain,65,75,1400000,4000,23,Spain Primera Division,Right,Medium/Medium,Lean (170-185),1600000,13,15,12,28,8,25,20,23,27,24,58,57,63,60,45,49,68,30,47,19,23,17,16,44,25,32,15,11,14,67,61,65,63,68
Andorinha,Granada CF,GK,Portugal,65,73,1400000,4000,24,Spain Primera Division,Right,Medium/Medium,Lean (185+),1400000,13,10,10,19,12,12,13,14,26,17,18,33,31,63,48,42,57,23,58,13,19,13,10,24,16,36,14,13,14,67,63,56,63,66
Ezkieta,Athletic Club de Bilbao,GK,Spain,65,73,1400000,4000,23,Spain Primera Division,Right,Medium/Medium,Lean (185+),1400000,16,12,17,28,15,17,16,19,27,19,41,49,36,63,45,47,57,41,64,14,25,20,15,30,24,33,13,17,15,63,64,63,67,63
Dani Sotres,Cádiz CF,GK,Spain,65,69,750000,5000,27,Spain Primera Division,Right,Medium/Medium,Lean (170-185),1100000,16,19,22,24,17,16,11,14,28,24,56,61,65,58,60,50,83,42,66,18,19,23,15,31,29,27,15,11,16,72,62,67,51,73
San Román,Atlético de Madrid,GK,Spain,66,75,1700000,8000,22,Spain Primera Division,Right,Medium/Medium,Lean (185+),1700000,14,8,13,16,7,6,11,12,17,17,22,26,38,61,35,51,43,31,55,9,15,11,8,33,18,40,12,12,11,65,67,68,64,66
Rubén Yáñez,Getafe CF,GK,Spain,66,71,975000,6000,26,Spain Primera Division,Right,Medium/Medium,Lean (185+),1400000,15,13,20,27,19,16,20,15,22,14,44,43,51,64,28,45,59,38,68,17,20,19,18,30,25,47,12,14,13,65,64,60,64,68
Cristian Rivero,Valencia CF,GK,Spain,67,76,2000000,7000,22,Spain Primera Division,Right,Medium/Medium,Lean (185+),2100000,14,7,10,22,9,8,11,14,23,17,25,29,38,62,40,47,65,23,55,8,24,15,6,34,18,47,14,10,11,71,60,62,62,73
Aarón,Granada CF,GK,Spain,67,73,1300000,5000,24,Spain Primera Division,Right,Medium/Medium,Lean (185+),1800000,20,15,24,27,19,19,25,18,31,22,39,34,41,67,56,47,66,45,51,16,22,24,12,28,21,42,30,19,18,65,69,63,65,66
Iván Villar,RC Celta de Vigo,GK,Spain,68,75,2100000,6000,22,Spain Primera Division,Right,Medium/Medium,Lean (185+),2200000,13,12,16,23,12,21,20,15,22,17,32,33,38,68,37,49,52,30,52,15,18,18,12,46,23,46,10,15,15,69,63,65,66,70
F. Manojlovi?,Getafe CF,GK,Serbia,70,76,2000000,9000,24,Spain Primera Division,Right,Medium/Medium,Lean (185+),4100000,11,8,13,22,5,14,10,12,24,16,21,18,36,67,21,53,37,17,74,9,18,10,7,32,16,50,18,12,10,72,69,70,66,71
Sivera,Deportivo Alavés,GK,Spain,72,78,3000000,10000,23,Spain Primera Division,Right,Medium/Medium,Normal (170-185),7400000,22,15,14,32,16,14,26,12,34,26,58,55,61,67,53,51,69,42,62,12,25,24,16,48,24,53,13,17,12,72,70,68,73,72
Edgar Badía,Elche CF,GK,Spain,73,76,2800000,13000,28,Spain Primera Division,Right,Medium/Medium,Normal (170-185),8200000,14,12,20,30,16,14,19,13,32,18,34,32,40,65,38,50,52,27,53,12,42,22,9,30,30,53,26,12,15,76,69,67,73,75
