Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
A. Romero,Crotone,CM,Venezuela,64,70,925000,3000,24,Italian Serie A,Right,Medium/Medium,Stocky (170-185),1200000,57,39,60,73,38,64,45,49,72,62,53,52,43,61,51,58,62,66,62,43,70,64,53,60,55,52,62,62,61,9,5,10,7,14
M. Léris,U.C. Sampdoria,"CM, ST",France,64,74,1300000,4000,22,Italian Serie A,Right,Medium/Medium,Normal (185+),1500000,51,63,64,69,61,65,62,38,66,64,61,57,60,57,55,64,63,67,70,65,55,62,63,63,62,64,60,60,62,9,6,13,10,8
G. Acampora,Spezia,"CM, CDM",Italy,64,67,750000,4000,26,Italian Serie A,Left,Medium/Medium,Stocky (170-185),1000000,56,59,41,69,46,65,59,61,62,68,64,57,60,63,75,70,74,77,64,68,54,64,63,52,55,62,42,65,54,13,15,15,13,6
D. Peeters,Juventus,CDM,Belgium,65,74,1500000,10000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),1400000,62,39,60,72,47,54,43,45,71,51,68,65,49,67,56,70,57,64,59,49,68,55,63,64,45,49,64,63,70,11,12,5,10,8
G. Scamacca,U.S. Sassuolo Calcio,ST,Italy,65,78,1800000,7000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),2600000,22,68,70,60,57,65,51,70,40,69,60,68,60,56,37,71,72,54,75,64,47,24,57,59,55,59,50,17,18,12,10,11,7,12
M. Svanberg,Bologna,"CM, RM",Sweden,68,82,3000000,9000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),4600000,68,64,32,72,53,73,66,63,68,76,76,77,76,63,67,71,63,68,66,70,65,60,58,70,57,67,50,55,52,7,6,13,8,12
P. Ghiglione,Genoa,"RM, RB",Italy,69,78,3100000,7000,23,Italian Serie A,Right,Medium/Medium,Normal (185+),3200000,75,50,58,65,50,70,49,40,56,70,73,74,64,69,59,60,41,60,67,42,60,67,71,64,59,64,63,68,68,7,13,7,7,14
D. Vlahovi?,Fiorentina,ST,Serbia,70,81,3500000,21000,20,Italian Serie A,Left,Medium/Medium,Normal (185+),5900000,44,74,68,60,68,70,66,37,40,72,57,66,55,68,48,78,64,56,68,64,50,22,74,54,64,66,18,26,24,5,15,6,11,10
L. Mazzitelli,U.S. Sassuolo Calcio,"CM, CDM",Italy,70,75,2400000,15000,24,Italian Serie A,Right,Medium/Medium,Normal (185+),4100000,68,40,60,74,65,69,66,45,73,74,60,52,61,68,66,72,61,64,60,70,70,68,63,72,44,69,56,68,66,12,7,8,8,10
P. Faragò,Cagliari,"CM, RM, RB",Italy,70,70,1700000,17000,27,Italian Serie A,Right,Medium/Medium,Normal (185+),3200000,73,60,51,74,37,70,59,40,74,74,66,61,52,70,52,65,60,69,66,49,66,65,69,69,46,71,70,66,60,7,7,13,6,9
Pedro Pereira,Crotone,"RB, RWB, RM",Portugal,71,81,4000000,7000,22,Italian Serie A,Right,Medium/Medium,Normal (185+),,70,35,60,69,37,69,50,35,64,71,74,71,76,70,74,44,72,69,57,34,60,66,68,63,48,71,69,73,67,10,6,9,11,12
A. Cerri,Cagliari,ST,Italy,71,77,3000000,19000,24,Italian Serie A,Right,Medium/Medium,Normal (185+),6600000,40,75,75,65,68,68,64,34,45,73,50,60,57,60,63,75,70,63,92,68,42,13,70,57,64,68,51,34,30,6,13,8,10,14
M. Zeegelaar,Udinese Calcio,"LM, LB",Netherlands,71,71,1800000,12000,29,Italian Serie A,Left,Medium/Medium,Normal (185+),4100000,75,56,60,69,58,74,68,52,59,76,63,72,63,73,53,76,61,72,74,64,71,74,74,67,53,68,73,75,74,12,15,12,11,10
G. Pezzella,Parma,"LB, LM",Italy,72,80,5000000,17000,22,Italian Serie A,Left,Medium/Medium,Normal (185+),8200000,72,49,68,69,36,72,50,37,66,71,77,76,66,69,62,67,57,73,77,48,72,64,59,56,45,60,65,70,68,11,14,6,7,13
F. Barba,Benevento,"CB, LB",Italy,72,75,2700000,12000,26,Italian Serie A,Left,Medium/Medium,Normal (185+),6400000,66,21,73,62,32,58,40,29,56,63,68,69,66,68,49,47,63,62,74,31,72,72,27,50,35,66,74,74,72,7,11,12,13,8
M. Vojvoda,Torino F.C.,"RB, CB",Kosovo,73,77,3900000,28000,25,Italian Serie A,Right,Medium/Medium,Normal (185+),8000000,73,39,62,69,47,71,62,58,67,69,71,69,68,71,61,69,65,75,70,58,70,70,62,65,35,68,70,73,72,8,12,10,10,8
S. Denswil,Bologna,"CB, LB",Netherlands,73,76,3500000,23000,27,Italian Serie A,Left,Medium/Medium,Normal (185+),8100000,44,46,76,73,43,63,68,72,70,68,38,47,59,70,56,76,54,65,77,64,76,72,41,66,60,77,73,77,75,11,14,6,9,9
S. Lammers,Atalanta,ST,Netherlands,74,81,8500000,39000,23,Italian Serie A,Left,Medium/Medium,Normal (185+),15200000,58,77,72,67,64,80,65,45,43,75,76,75,78,71,66,72,72,75,75,74,49,36,74,71,77,73,37,21,19,13,12,5,8,15
R. Inglese,Parma,ST,Italy,74,74,4300000,31000,28,Italian Serie A,Right,Medium/Medium,Normal (185+),10800000,39,78,90,65,70,68,68,36,35,73,43,58,50,70,51,78,79,57,79,68,40,19,78,42,72,71,30,13,12,14,11,10,13,7
W. McKennie,Juventus,"CM, CDM, CB",United States,75,84,12500000,43000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),18500000,57,59,82,76,49,75,56,55,69,76,67,82,67,78,69,73,92,83,83,67,82,74,75,75,58,68,73,76,73,7,9,12,9,11
A. Younes,Napoli,"LW, LM",Germany,75,75,6000000,54000,26,Italian Serie A,Right,Medium/Medium,Normal (170-),11900000,60,58,44,76,62,87,79,59,57,85,78,70,83,74,90,55,38,73,47,56,55,42,74,77,58,68,30,43,25,15,11,9,15,15
C. Biraghi,Fiorentina,"LM, LB",Italy,75,75,6000000,44000,27,Italian Serie A,Left,Medium/Medium,Normal (185+),11900000,80,58,65,76,46,75,68,60,76,75,74,76,71,79,72,79,69,76,66,72,74,75,68,69,64,70,75,73,70,12,6,14,10,7
D. Santon,Roma,"RB, LB",Italy,75,75,4900000,16000,29,Italian Serie A,Right,Medium/Medium,Normal (185+),9400000,76,46,65,76,57,75,74,43,69,75,61,68,63,75,57,74,73,69,65,68,72,76,65,64,57,76,75,75,76,15,10,15,14,8
Llorente,Napoli,ST,Spain,75,75,2400000,41000,35,Italian Serie A,Right,Medium/Medium,Normal (185+),5300000,44,79,90,73,81,67,57,40,49,80,29,32,32,80,30,79,52,34,86,64,71,25,84,70,70,82,34,25,15,2,2,3,4,2
A. Petagna,Napoli,ST,Italy,76,81,11000000,54000,25,Italian Serie A,Left,Medium/Medium,Stocky (185+),18600000,60,78,78,76,66,78,59,45,64,80,54,66,57,73,71,80,70,76,92,62,62,22,79,75,80,71,59,27,20,3,3,3,5,3
S. Meïté,Torino F.C.,"CM, CDM",France,76,79,9500000,39000,26,Italian Serie A,Right,Medium/Medium,Normal (185+),16900000,69,48,60,79,55,80,54,54,76,80,67,62,66,76,61,71,71,79,80,73,77,70,71,73,55,74,73,76,71,13,7,7,13,11
S. Sensi,Inter,"CM, CDM",Italy,78,83,21000000,74000,24,Italian Serie A,Right,Medium/Medium,Normal (170-),23300000,75,48,45,83,49,79,75,75,83,84,71,64,75,73,90,69,68,77,60,73,71,74,67,81,73,78,63,73,73,10,6,8,11,13
L. Pellegrini,Roma,"CAM, CM, CDM",Italy,79,84,26500000,19000,24,Italian Serie A,Right,Medium/Medium,Normal (185+),30200000,74,67,71,86,69,77,70,69,81,81,75,75,69,76,70,76,67,73,66,74,71,70,75,83,67,80,70,74,72,12,7,10,13,11
S. Khedira,Juventus,"CM, CDM",Germany,81,81,16000000,87000,33,Italian Serie A,Right,Medium/Medium,Normal (185+),17300000,72,68,76,83,78,80,64,60,81,82,41,49,53,81,54,82,66,65,85,78,82,82,78,78,68,84,80,80,74,11,9,5,15,8
F. Ribéry,Fiorentina,"CF, LM, LW",France,81,81,9000000,54000,37,Italian Serie A,Right,Medium/Medium,Normal (170-),11100000,80,74,41,83,79,87,83,81,77,87,75,73,83,83,87,75,33,54,56,71,51,33,78,84,78,85,31,25,26,15,6,9,7,10
I. Periši?,Inter,"LM, LW",Croatia,82,82,25000000,115000,31,Italian Serie A,Left,Medium/Medium,Normal (185+),32200000,83,80,80,79,81,79,73,75,74,79,78,79,76,79,73,84,85,81,76,80,65,69,85,76,76,80,64,52,54,6,7,10,9,6
R. Lukaku,Inter,ST,Belgium,85,86,63000000,165000,27,Italian Serie A,Left,Medium/Medium,Unique,77600000,73,86,85,79,77,78,78,66,71,78,77,84,60,86,46,87,71,73,95,74,71,27,86,78,78,83,30,41,30,8,15,14,7,10
P. Dybala,Juventus,"CF, CAM",Argentina,88,89,109000000,190000,26,Italian Serie A,Left,Medium/Medium,Unique,122500000,82,84,64,87,88,91,88,88,75,94,89,82,92,84,90,82,75,78,60,87,48,42,85,87,86,84,32,48,40,5,4,4,5,8
G. Cuomo,Crotone,CB,Italy,57,70,375000,2000,22,Italian Serie A,Right,Medium/Medium,Normal (185+),437000,24,12,58,38,30,25,21,25,32,26,34,55,35,54,37,52,78,34,70,29,52,58,22,28,36,56,52,63,60,12,10,14,11,15
G. Bellodi,AC Milan,CB,Italy,58,71,450000,3000,19,Italian Serie A,Right,Medium/Medium,Normal (185+),512000,29,22,56,39,36,30,32,28,30,39,61,60,49,56,63,46,66,63,57,28,48,54,28,30,50,45,59,70,64,5,9,8,13,11
P. Pinto,Fiorentina,CB,Italy,59,69,475000,5000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),437000,32,24,60,41,34,36,37,37,34,37,56,55,41,57,52,43,72,55,63,23,56,57,31,34,41,48,54,67,65,9,15,9,15,15
M. Fornasier,Parma,CB,Italy,65,67,775000,7000,26,Italian Serie A,Right,Medium/Medium,Normal (185+),1100000,28,13,64,48,17,41,23,22,40,50,45,67,50,59,59,29,77,46,75,15,60,65,21,18,30,62,64,71,68,8,8,7,14,10
M. Lovato,Hellas Verona,CB,Italy,66,79,1900000,5000,20,Italian Serie A,Right,Medium/Medium,Normal (185+),2900000,40,24,63,50,31,55,38,29,45,50,63,63,40,55,49,40,68,55,72,30,63,68,30,31,45,48,65,74,69,12,10,6,6,13
M. Curado,Genoa,CB,Argentina,66,72,1200000,5000,25,Italian Serie A,Right,Medium/Medium,Normal (185+),1600000,29,27,69,56,36,29,33,28,41,49,55,59,39,69,49,61,74,60,81,28,69,64,31,32,47,61,67,65,62,12,15,8,10,8
K. Dermaku,Parma,CB,Albania,68,70,1200000,12000,28,Italian Serie A,Left,Medium/Medium,Normal (185+),1700000,46,32,77,56,35,35,35,36,46,50,52,50,56,64,64,60,73,56,74,25,64,68,40,38,47,64,70,70,70,6,7,8,12,7
J. Chabot,U.C. Sampdoria,CB,Germany,69,75,2000000,7000,22,Italian Serie A,Left,Medium/Medium,Normal (185+),2600000,33,21,74,54,36,47,31,30,48,56,34,39,42,62,33,40,76,54,83,23,79,70,23,35,41,62,67,68,68,9,13,7,8,7
F. Ceccherini,Fiorentina,CB,Italy,70,72,1600000,24000,28,Italian Serie A,Right,Medium/Medium,Normal (185+),3200000,15,17,58,58,14,42,13,19,45,56,51,48,59,70,59,20,80,50,84,12,65,72,13,13,13,63,71,75,74,8,13,11,10,9
D. Vavro,Lazio,CB,Slovakia,71,78,3500000,24000,24,Italian Serie A,Right,Medium/Medium,Normal (185+),5700000,26,37,73,69,36,52,25,30,65,63,61,69,50,58,64,69,72,63,85,58,75,68,48,48,52,67,70,70,69,13,12,14,12,13
Bremer,Torino F.C.,CB,Brazil,71,80,3900000,20000,23,Italian Serie A,Right,Medium/Medium,Normal (185+),6300000,34,35,75,66,33,55,28,20,54,60,58,59,61,68,59,49,74,48,75,21,72,70,28,36,43,64,69,71,72,13,15,13,5,6
G. Ferrari,U.S. Sassuolo Calcio,CB,Italy,72,73,2200000,21000,28,Italian Serie A,Left,Medium/Medium,Normal (185+),5300000,14,30,70,60,15,38,18,23,62,60,63,44,47,70,44,33,77,52,76,18,75,75,22,20,28,68,72,76,73,9,16,6,10,9
S. Bocchetti,Hellas Verona,CB,Italy,72,72,1100000,17000,33,Italian Serie A,Left,Medium/Medium,Normal (185+),2700000,56,45,75,61,38,57,30,25,63,63,58,57,66,67,64,76,82,46,84,47,81,71,31,51,45,69,70,72,71,14,11,13,16,10
Bruno Alves,Parma,CB,Portugal,72,72,425000,14000,38,Italian Serie A,Right,Medium/Medium,Normal (185+),1100000,65,60,74,62,58,64,75,78,71,63,39,32,61,63,61,81,88,55,87,76,88,63,50,56,73,80,72,74,70,15,13,16,9,15
Wallace,Lazio,CB,Brazil,74,78,5500000,38000,25,Italian Serie A,Right,Medium/Medium,Normal (185+),11500000,34,21,75,59,36,45,33,29,50,52,63,66,46,71,40,40,71,51,80,26,79,77,25,31,45,68,74,77,74,15,11,11,10,11
R. Klavan,Cagliari,CB,Estonia,74,74,1400000,25000,34,Italian Serie A,Left,Medium/Medium,Normal (185+),3800000,52,38,78,72,34,56,48,34,73,68,42,35,55,71,54,67,70,36,70,56,77,74,38,60,44,67,75,78,75,11,15,11,10,12
B. Djimsiti,Atalanta,CB,Albania,76,78,8000000,42000,27,Italian Serie A,Right,Medium/Medium,Normal (185+),14200000,53,36,77,68,32,34,42,30,68,68,45,35,44,79,51,52,37,71,83,30,80,80,55,56,38,70,80,79,78,10,6,13,10,10
G. Pezzella,Fiorentina,CB,Argentina,78,78,12000000,50000,29,Italian Serie A,Right,Medium/Medium,Normal (185+),14500000,40,48,82,64,40,54,46,25,56,66,55,53,33,77,48,54,82,57,78,50,82,80,47,22,35,72,78,82,78,7,9,13,10,15
S. Piccinini,U.S. Sassuolo Calcio,CB,Italy,52,73,240000,500,17,Italian Serie A,Right,Medium/Medium,Lean (185+),270000,33,16,50,48,15,39,37,32,49,44,48,47,45,44,55,40,61,34,57,23,45,54,21,34,37,48,53,55,52,11,13,14,5,5
G. Gigliotti,Crotone,CB,France,62,62,325000,2000,30,Italian Serie A,Left,Medium/Medium,Normal (170-185),450000,64,39,60,56,38,56,58,40,51,59,73,64,63,61,76,63,76,82,68,39,70,61,41,56,47,60,60,61,61,11,6,9,8,9
M. Volta,Benevento,CB,Italy,68,68,575000,7000,33,Italian Serie A,Right,Medium/Medium,Lean (170-185),765000,43,22,74,52,24,39,39,37,50,52,51,58,76,66,54,54,90,67,77,32,72,63,24,23,30,60,66,71,70,10,9,9,14,7
A. Ismajli,Spezia,CB,Albania,69,75,2000000,7000,23,Italian Serie A,Right,Medium/Medium,Lean (185+),2600000,28,22,65,62,23,55,41,26,58,57,72,74,67,68,71,48,68,63,65,23,68,72,24,38,31,62,71,72,70,9,14,10,12,13
N. Spolli,Crotone,CB,Argentina,69,69,250000,4000,37,Italian Serie A,Right,Medium/Medium,Lean (185+),378000,25,36,72,45,35,41,19,18,45,47,32,42,30,58,32,69,70,32,91,22,71,71,20,25,33,72,74,69,69,8,7,10,10,14
B. Šutalo,Atalanta,CB,Croatia,71,82,3800000,19000,20,Italian Serie A,Right,Medium/Medium,Lean (185+),7200000,58,25,65,64,25,47,26,22,57,55,65,64,77,75,52,41,65,60,69,31,68,81,28,32,44,55,76,74,67,13,14,14,11,5
L. Caldirola,Benevento,CB,Italy,71,71,1600000,11000,29,Italian Serie A,Left,Medium/Medium,Lean (185+),3600000,62,28,74,70,41,59,51,51,66,65,50,48,53,70,53,63,80,46,80,47,66,73,40,57,42,70,67,74,70,9,10,10,6,12
M. Bani,Bologna,CB,Italy,72,75,2700000,20000,26,Italian Serie A,Right,Medium/Medium,Lean (185+),6400000,22,18,70,62,17,50,20,17,57,54,59,54,54,71,48,23,74,61,76,16,67,72,12,28,19,64,74,77,73,9,14,8,6,11
Marlon,U.S. Sassuolo Calcio,CB,Brazil,72,77,3200000,17000,24,Italian Serie A,Right,Medium/Medium,Normal (170-185),6600000,43,40,71,71,33,64,57,46,68,71,63,65,59,65,59,61,61,62,75,36,75,73,36,51,58,66,74,72,74,8,15,16,13,12
V. Chiriche?,U.S. Sassuolo Calcio,CB,Romania,74,74,3500000,25000,30,Italian Serie A,Right,Medium/Medium,Lean (170-185),7800000,46,56,73,68,70,59,46,25,70,66,59,59,56,73,66,75,69,56,68,69,75,77,36,46,51,69,78,78,76,7,11,10,14,13
M. Kumbulla,Roma,CB,Albania,75,85,11500000,11000,20,Italian Serie A,Right,Medium/Medium,Lean (185+),19000000,45,26,78,61,28,52,30,26,58,66,64,59,51,76,56,50,84,62,76,31,78,77,22,54,30,63,77,77,74,9,8,15,14,7
A. Bastoni,Inter,CB,Italy,75,83,12000000,46000,21,Italian Serie A,Left,Medium/Medium,Lean (185+),16700000,47,26,75,64,35,49,37,36,62,61,59,65,42,77,57,49,71,59,68,25,79,78,43,38,47,65,78,78,76,11,5,9,11,12
M. Musacchio,AC Milan,CB,Argentina,78,78,12000000,38000,29,Italian Serie A,Right,Medium/Medium,Normal (170-185),14500000,55,40,76,69,36,65,53,45,67,67,65,62,70,76,68,57,83,61,71,53,76,83,50,64,57,76,83,83,80,5,11,12,6,12
A. Izzo,Torino F.C.,CB,Italy,79,81,17500000,47000,28,Italian Serie A,Right,Medium/Medium,Normal (170-185),22200000,35,19,81,64,32,62,26,26,60,66,67,64,62,80,66,56,76,63,76,44,81,81,16,33,37,70,82,84,82,12,6,10,11,12
N. Nkoulou,Torino F.C.,CB,Cameroon,80,80,17500000,48000,30,Italian Serie A,Right,Medium/Medium,Lean (170-185),20400000,60,33,77,72,64,68,37,28,70,72,69,70,65,78,73,58,83,61,76,46,79,83,54,63,50,78,82,83,78,6,7,6,15,7
G. Crespi,Crotone,GK,Italy,49,65,110000,550,19,Italian Serie A,Right,Medium/Medium,Lean (185+),121000,14,6,11,17,8,6,13,13,16,19,32,22,27,31,46,35,63,27,41,9,17,14,6,27,19,28,7,13,10,50,48,46,48,54
F. Brancolini,Fiorentina,GK,Italy,53,68,190000,550,18,Italian Serie A,Right,Medium/Medium,Lean (185+),233000,14,7,10,29,8,5,14,11,27,11,21,32,30,45,26,45,37,22,59,7,27,8,8,38,18,25,5,10,11,48,54,60,55,51
A. Desjardins,Spezia,GK,Canada,54,64,200000,1000,20,Italian Serie A,Right,Medium/Medium,Lean (185+),180000,10,8,10,15,7,13,13,13,20,12,22,22,28,48,35,36,53,18,57,8,28,6,2,38,14,25,6,8,9,56,52,48,53,56
S. Barone,Spezia,GK,Italy,54,66,230000,1000,21,Italian Serie A,Right,Medium/Medium,Lean (170-185),200000,12,5,14,28,8,7,11,14,25,14,30,24,34,52,47,39,64,21,53,9,21,10,7,23,13,33,6,12,10,56,54,52,50,55
F. Ravaglia,Bologna,GK,Italy,55,69,275000,2000,20,Italian Serie A,Right,Medium/Medium,Lean (185+),364000,11,6,13,19,9,9,14,13,21,19,35,39,41,41,34,38,45,43,48,9,18,10,10,21,19,23,14,13,10,58,59,51,49,58
M. Gasparini,Udinese Calcio,GK,Italy,57,79,475000,500,18,Italian Serie A,Right,Medium/Medium,Lean (185+),560000,11,9,15,41,10,14,12,15,31,23,45,43,57,60,43,38,55,24,41,12,22,12,7,38,18,41,11,12,16,57,56,51,50,60
F. Rossi,Atalanta,GK,Italy,60,60,170000,6000,29,Italian Serie A,Right,Medium/Medium,Lean (185+),255000,19,11,14,17,16,21,22,22,12,19,22,21,55,48,40,47,55,22,24,12,14,27,11,22,14,42,20,17,16,62,60,62,58,60
T. Krapikas,Spezia,GK,Lithuania,62,72,775000,1000,21,Italian Serie A,Right,Medium/Medium,Lean (185+),800000,12,8,11,18,9,11,11,14,18,17,27,22,52,58,27,44,45,24,59,9,26,8,6,30,15,41,8,10,11,62,60,58,59,64
A. Dini,Parma,GK,Italy,63,71,925000,4000,24,Italian Serie A,Right,Medium/Medium,Normal (170-185),850000,14,7,12,15,7,8,13,10,23,14,30,27,36,45,46,42,60,20,61,8,25,11,5,48,18,39,18,11,13,64,64,56,65,66
A. Zaccagno,Torino F.C.,GK,Italy,64,74,1100000,6000,23,Italian Serie A,Right,Medium/Medium,Normal (170-185),1100000,14,9,14,18,6,5,10,14,18,16,17,31,62,58,43,36,63,40,37,5,16,12,6,55,12,52,7,14,10,64,61,48,64,69
N. Manfredini,Benevento,GK,Italy,66,66,425000,4000,32,Italian Serie A,Right,Medium/Medium,Lean (185+),720000,18,12,16,25,11,11,12,13,24,22,49,40,37,55,44,47,51,32,71,12,17,27,14,22,23,57,7,16,16,69,64,63,63,69
N. Ravaglia,U.C. Sampdoria,GK,Italy,67,67,550000,5000,31,Italian Serie A,Right,Medium/Medium,Normal (170-185),900000,14,10,11,35,12,16,11,16,42,21,29,31,39,65,28,45,33,18,55,11,19,15,6,60,32,49,16,9,10,64,65,60,66,69
G. Vicario,Cagliari,GK,Italy,68,75,2100000,8000,23,Italian Serie A,Right,Medium/Medium,Lean (185+),1900000,11,6,11,27,7,12,14,10,27,14,25,27,31,60,32,47,48,18,52,5,17,15,8,52,13,55,23,11,13,66,68,62,70,69
B. Radunovi?,Atalanta,GK,Serbia,68,76,2300000,11000,24,Italian Serie A,Right,Medium/Medium,Lean (185+),1900000,15,19,15,31,13,17,13,14,25,21,42,41,35,54,41,48,55,26,70,15,24,22,13,36,22,53,20,13,14,69,68,64,69,71
S. Colombi,Parma,GK,Italy,70,70,1100000,13000,29,Italian Serie A,Right,Medium/Medium,Lean (185+),2300000,14,15,18,36,12,10,16,14,35,23,45,35,57,60,36,40,77,40,49,12,26,20,14,34,23,55,12,11,14,71,67,53,69,76
P. Terracciano,Fiorentina,GK,Italy,71,72,1400000,22000,30,Italian Serie A,Right,Medium/Medium,Lean (185+),3200000,13,11,15,27,16,15,12,12,21,22,40,42,41,68,45,48,55,33,60,11,19,16,12,42,22,63,20,11,19,72,67,64,69,75
S. Scuffet,Udinese Calcio,GK,Italy,72,79,4000000,8000,24,Italian Serie A,Right,Medium/Medium,Lean (185+),6600000,20,20,18,30,20,13,20,22,34,21,50,50,60,68,45,45,70,40,65,16,35,18,12,33,18,61,15,24,18,72,68,60,70,80
Rafael,Spezia,GK,Brazil,73,73,350000,7000,38,Italian Serie A,Right,Medium/Medium,Lean (185+),720000,13,11,10,25,10,13,11,12,24,23,43,31,31,70,23,47,63,41,49,14,31,10,12,45,22,60,20,19,17,75,71,63,74,73
I. Radu,Inter,GK,Romania,75,85,11000000,43000,23,Italian Serie A,Right,Medium/Medium,Lean (185+),15700000,13,18,16,24,16,15,16,15,26,17,42,38,43,65,40,54,59,32,58,17,22,14,9,37,15,56,12,19,15,79,69,72,75,80
B. Dr?gowski,Fiorentina,GK,Poland,75,82,9500000,27000,22,Italian Serie A,Right,Medium/Medium,Lean (185+),13300000,19,12,13,35,12,20,12,20,32,18,46,42,33,72,54,53,57,34,56,18,19,21,15,62,21,65,20,16,16,76,72,70,74,78
S. Proto,Lazio,GK,Belgium,75,75,625000,22000,37,Italian Serie A,Right,Medium/Medium,Lean (170-185),1100000,17,14,14,33,17,11,11,17,37,32,48,46,58,70,61,55,75,27,61,15,28,23,18,58,25,58,20,11,17,74,71,73,76,75
M. Sportiello,Atalanta,GK,Italy,76,76,5500000,36000,28,Italian Serie A,Right,Medium/Medium,Lean (185+),9400000,13,18,18,32,12,19,14,21,19,22,48,38,55,74,58,51,68,37,66,17,23,29,18,44,21,59,26,17,13,76,74,68,76,78
M. Silvestri,Hellas Verona,GK,Italy,77,77,7000000,22000,29,Italian Serie A,Right,Medium/Medium,Lean (185+),11700000,12,20,12,22,20,18,16,11,20,20,58,61,65,70,34,49,74,34,60,16,31,11,14,49,16,50,8,18,16,79,75,65,77,79
C. T?t?ru?anu,AC Milan,GK,Romania,78,78,2400000,30000,34,Italian Serie A,Right,Medium/Medium,Lean (185+),7700000,13,15,15,36,11,16,11,11,36,19,46,43,51,74,38,56,65,42,73,12,33,26,13,47,16,44,12,15,12,79,76,75,77,80
A. Mirante,Roma,GK,Italy,78,78,1600000,10000,36,Italian Serie A,Right,Medium/Medium,Lean (185+),2900000,10,17,13,35,15,24,17,13,35,25,44,43,50,76,50,49,62,33,55,15,32,17,10,43,21,70,10,12,12,79,78,65,79,77
P. Gollini,Atalanta,GK,Italy,79,83,19000000,40000,25,Italian Serie A,Right,Medium/Medium,Lean (185+),21300000,17,14,19,31,20,18,13,15,25,24,46,48,56,77,52,52,52,40,68,17,19,18,12,30,21,63,20,12,19,81,75,69,79,81
D. Ospina,Napoli,GK,Colombia,79,79,9500000,48000,31,Italian Serie A,Right,Medium/Medium,Normal (170-185),13600000,11,10,15,36,12,12,10,13,32,32,34,34,44,73,50,58,75,29,38,12,20,25,16,50,26,57,11,13,12,82,72,77,77,84
Pepe Reina,Lazio,GK,Spain,79,79,1900000,30000,37,Italian Serie A,Right,Medium/Medium,Unique,2200000,11,14,13,19,11,10,11,11,22,23,43,49,50,74,60,60,71,34,70,15,32,22,13,65,24,64,20,22,24,77,79,80,80,78
A. Cragno,Cagliari,GK,Italy,81,85,27500000,32000,26,Italian Serie A,Right,Medium/Medium,Lean (170-185),30900000,15,12,12,26,13,13,11,12,25,21,41,37,37,71,43,52,74,43,55,17,33,19,15,42,31,59,20,11,12,84,78,69,76,88
A. Consigli,U.S. Sassuolo Calcio,GK,Italy,81,81,8500000,32000,33,Italian Serie A,Right,Medium/Medium,Lean (185+),16200000,10,10,10,31,19,10,15,15,27,23,48,34,57,75,40,54,80,31,51,19,11,15,10,46,21,63,10,17,19,81,82,72,80,83
M. Perin,Genoa,GK,Italy,82,84,28000000,20000,27,Italian Serie A,Right,Medium/Medium,Lean (185+),34700000,11,11,12,33,19,19,15,13,31,23,57,56,70,77,30,53,75,30,52,17,25,19,12,44,21,65,20,12,19,82,82,71,79,87
T. Strakosha,Lazio,GK,Albania,83,88,42500000,58000,25,Italian Serie A,Right,Medium/Medium,Lean (185+),45300000,18,18,11,26,11,14,14,12,22,15,41,46,45,78,47,56,56,23,66,14,20,24,18,49,21,61,20,18,12,86,79,75,81,88
G. Donnarumma,AC Milan,GK,Italy,85,92,93500000,34000,21,Italian Serie A,Right,Medium/Medium,Unique,78900000,12,12,12,34,8,28,12,14,24,28,46,54,64,79,38,57,72,34,72,18,30,26,14,50,24,68,20,14,16,89,81,76,83,89
W. Szcz?sny,Juventus,GK,Poland,87,87,53000000,105000,30,Italian Serie A,Right,Medium/Medium,Lean (185+),56100000,12,12,16,32,14,11,16,14,36,22,51,47,55,82,51,55,71,45,65,14,40,15,14,48,18,65,20,13,12,86,82,73,87,88
S. Handanovi?,Inter,GK,Slovenia,88,88,10000000,100000,35,Italian Serie A,Right,Medium/Medium,Unique,26400000,12,10,10,42,12,18,12,14,40,16,51,55,47,83,36,55,78,41,71,19,25,22,12,41,23,69,25,10,13,88,85,73,89,89
G. Pegolo,U.S. Sassuolo Calcio,GK,Italy,70,70,180000,7000,39,Italian Serie A,Left,Medium/Medium,Normal (170-185),306000,13,18,15,35,16,11,11,18,21,20,44,42,50,70,47,45,70,33,54,12,33,20,12,33,13,55,8,12,11,70,68,60,70,70
C. Pinsoglio,Juventus,GK,Italy,72,72,1600000,32000,30,Italian Serie A,Left,Medium/Medium,Lean (185+),3500000,13,11,13,24,8,18,11,18,28,22,43,41,36,62,40,44,71,34,60,6,32,18,11,35,22,64,20,12,13,74,70,58,74,76
