Name,Team,Position,Nationality,Overall,Potential,Value,Wage,Age,league_name,preferred_foot,Work rate,Bofy type,Release cluase,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Dribbling,Curve,Fk accuracy,Long passing,Ball control,Acceleration,Sprint speed,Agility,Reactions,Balance,Shot power,Jumping,Stamina,Strength,Long shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive awareness,Standing tackle,Sliding tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
P. Pellegri,AS Monaco,ST,Italy,66,74,1900000,8000,19,French Ligue 1,Right,Medium/Medium,Normal (185+),1900000,50,70,59,61,56,68,42,45,50,68,59,68,61,63,47,65,63,55,71,58,46,18,70,55,59,65,19,12,15,7,14,6,8,14
T. Lamptey,Brighton & Hove Albion,"RB, RM",England,66,84,2100000,7000,19,English Premier League,Right,Medium/Medium,Normal (170-),3300000,68,29,56,61,29,65,46,35,57,62,86,79,77,62,91,35,59,63,38,33,64,60,52,53,40,61,61,60,62,15,13,12,5,13
C. Abi,AS Saint-Étienne,"ST, LW",France,66,80,2100000,7000,20,French Ligue 1,Left,Medium/Medium,Normal (185+),3700000,59,63,63,64,56,69,48,40,51,68,77,77,68,59,42,67,65,64,74,58,35,23,63,59,64,50,28,19,26,9,11,7,11,14
G. Scamacca,U.S. Sassuolo Calcio,ST,Italy,65,78,1800000,7000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),2600000,22,68,70,60,57,65,51,70,40,69,60,68,60,56,37,71,72,54,75,64,47,24,57,59,55,59,50,17,18,12,10,11,7,12
X. Simons,Paris Saint-Germain,CM,Netherlands,65,85,1900000,2000,17,French Ligue 1,Right,Medium/Medium,Lean (170-),3100000,36,53,40,67,33,68,60,45,65,67,60,63,74,68,83,59,58,60,47,55,59,64,67,67,43,54,36,64,52,9,11,5,8,10
H. Elliott,Liverpool,RW,England,65,85,1900000,4000,17,English Premier League,Left,Medium/Medium,Normal (170-),3100000,59,54,40,63,46,72,45,42,54,66,78,72,83,58,80,51,40,50,32,53,32,26,62,63,59,57,32,29,21,10,10,6,14,7
Valera,Atlético de Madrid,"RM, LM, CAM",Spain,65,82,1800000,4000,18,Spain Primera Division,Left,Medium/Medium,Normal (170-),2900000,65,60,42,64,48,68,47,45,59,66,69,70,59,58,78,55,50,53,46,51,28,14,61,60,55,49,16,18,14,7,12,12,8,12
D. Peeters,Juventus,CDM,Belgium,65,74,1500000,10000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),1400000,62,39,60,72,47,54,43,45,71,51,68,65,49,67,56,70,57,64,59,49,68,55,63,64,45,49,64,63,70,11,12,5,10,8
G. Acampora,Spezia,"CM, CDM",Italy,64,67,750000,4000,26,Italian Serie A,Left,Medium/Medium,Stocky (170-185),1000000,56,59,41,69,46,65,59,61,62,68,64,57,60,63,75,70,74,77,64,68,54,64,63,52,55,62,42,65,54,13,15,15,13,6
J. Grot,Leeds United,"LW, ST, RW",Netherlands,64,71,1200000,18000,22,English Premier League,Right,Medium/Medium,Stocky (185+),1400000,61,60,57,64,57,65,58,43,62,61,74,86,52,62,47,84,67,75,89,67,75,48,60,58,42,57,52,50,41,11,11,10,9,5
K. Denkey,Nîmes Olympique,ST,Togo,64,75,1300000,4000,19,French Ligue 1,Right,Medium/Medium,Stocky (170-185),1700000,30,67,56,54,59,61,45,38,31,63,64,69,59,59,62,70,63,60,74,58,35,18,68,46,68,48,31,12,12,5,14,13,7,7
Claudio Medina,Elche CF,ST,Spain,64,65,700000,5000,26,Spain Primera Division,Left,Medium/Medium,Normal (185+),1300000,40,68,72,56,56,55,47,42,38,63,61,54,65,53,34,65,69,54,75,61,48,22,69,45,71,51,21,26,21,10,15,6,10,9
S. Sissoko,Stade de Reims,"RB, LB",France,64,77,1400000,4000,21,French Ligue 1,Right,Medium/Medium,Normal (185+),2100000,52,40,53,66,34,63,46,28,60,64,74,73,69,54,73,50,61,65,69,44,63,56,47,57,42,55,57,63,65,8,7,6,14,11
M. Léris,U.C. Sampdoria,"CM, ST",France,64,74,1300000,4000,22,Italian Serie A,Right,Medium/Medium,Normal (185+),1500000,51,63,64,69,61,65,62,38,66,64,61,57,60,57,55,64,63,67,70,65,55,62,63,63,62,64,60,60,62,9,6,13,10,8
A. Romero,Crotone,CM,Venezuela,64,70,925000,3000,24,Italian Serie A,Right,Medium/Medium,Stocky (170-185),1200000,57,39,60,73,38,64,45,49,72,62,53,52,43,61,51,58,62,66,62,43,70,64,53,60,55,52,62,62,61,9,5,10,7,14
Igor,Fiorentina,"CB, LB",Brazil,64,75,1200000,8000,22,Italian Serie A,Left,Medium/Medium,Normal (185+),1300000,24,22,57,62,27,40,32,25,52,50,67,68,66,55,66,44,70,65,78,36,63,61,48,56,28,62,66,67,66,7,11,9,15,14
F. Hornby,Stade de Reims,ST,Scotland,64,73,1300000,5000,20,French Ligue 1,Right,Medium/Medium,Normal (185+),1500000,35,63,68,57,58,64,53,40,44,60,55,66,55,61,36,65,63,41,83,67,61,16,62,53,59,58,19,21,19,6,15,11,8,13
G. Frabotta,Juventus,LB,Italy,64,73,1300000,9000,21,Italian Serie A,Left,Medium/Medium,Normal (185+),1200000,65,51,43,60,33,70,31,43,39,60,63,57,58,66,57,39,53,49,54,53,59,56,55,61,43,49,63,67,73,8,6,14,12,8
E. Ebosse,Angers SCO,LB,France,63,73,1000000,3000,21,French Ligue 1,Left,Medium/Medium,Normal (185+),1200000,60,28,53,57,27,62,40,31,44,62,67,68,51,51,63,45,73,68,71,38,55,59,47,44,41,46,57,64,60,13,7,9,12,10
J. Ponceau,FC Lorient,"CAM, ST, CM",France,63,76,1100000,3000,19,French Ligue 1,Right,Medium/Medium,Lean (170-),1800000,52,56,44,69,51,63,48,54,56,64,74,73,76,60,79,55,59,66,48,43,53,43,61,62,56,62,35,49,44,14,11,9,11,7
P. Owusu,DSC Arminia Bielefeld,ST,Germany,63,70,975000,5000,23,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),1100000,36,64,67,50,44,52,30,31,35,56,69,77,50,62,54,71,63,65,86,49,53,32,63,55,61,51,35,32,26,12,12,7,7,8
L. Agoume,Inter,CM,France,63,82,1200000,5000,18,Italian Serie A,Right,Medium/Medium,Normal (185+),1700000,47,51,55,67,43,65,48,42,59,68,65,58,66,60,60,59,57,58,66,58,56,53,66,69,51,67,46,54,44,7,12,11,12,15
F. Valietti,Genoa,RB,Italy,63,76,1100000,2000,21,Italian Serie A,Right,Medium/Medium,Normal (185+),1600000,60,30,60,44,38,69,45,40,52,45,71,70,62,55,69,40,60,72,61,35,63,56,50,42,42,48,56,66,68,14,13,14,11,9
C. Niasse,LOSC Lille,"CDM, CB",Senegal,63,79,1200000,5000,20,French Ligue 1,Right,Medium/Medium,Normal (185+),2000000,41,39,57,65,34,59,49,41,59,64,61,50,53,64,53,56,55,56,71,40,62,62,46,59,55,58,60,64,63,5,15,13,7,10
P. Yade,FC Metz,"LW, RW",Senegal,63,78,1200000,3000,20,French Ligue 1,Left,Medium/Medium,Stocky (185+),2100000,61,61,56,56,60,69,63,48,43,67,81,77,66,48,57,66,50,54,68,62,45,20,56,54,64,54,26,24,29,13,9,14,13,11
L. Netz,Hertha BSC,"LB, LM",Germany,63,86,1500000,500,17,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),2000000,66,38,53,41,30,68,39,37,32,43,70,69,60,65,60,32,63,61,62,29,59,55,58,39,49,43,53,77,68,7,11,12,9,13
Alfredo,Levante Unión Deportiva,"LM, RM",Spain,63,73,1100000,2000,22,Spain Primera Division,Right,Medium/Medium,Normal (170-),,59,59,27,58,44,63,67,57,55,61,77,77,74,66,71,58,47,49,32,54,59,23,60,57,53,54,27,24,23,7,8,10,13,12
S. Kyei,Stade de Reims,"ST, RW, LW",France,62,74,975000,4000,20,French Ligue 1,Right,Medium/Medium,Normal (185+),1200000,42,61,63,59,51,58,44,41,38,57,75,77,56,57,49,68,68,60,73,55,56,15,55,45,67,44,21,12,12,13,15,6,11,13
Joan Monterde,Levante Unión Deportiva,"CAM, RM",Spain,62,73,900000,4000,22,Spain Primera Division,Right,Medium/Medium,Lean (170-),1200000,54,63,39,63,55,67,48,56,51,66,65,65,65,57,85,66,48,35,40,62,39,31,54,60,47,49,35,32,33,6,7,6,5,8
M. Zerkane,FC Girondins de Bordeaux,CF,France,62,72,875000,5000,20,French Ligue 1,Left,Medium/Medium,Normal (185+),1100000,49,59,54,58,62,75,56,43,46,69,57,65,59,57,57,59,57,53,58,57,50,11,56,62,69,54,15,13,21,7,5,8,14,15
L. Ranieri,Fiorentina,"CB, LB",Italy,61,75,750000,5000,21,Italian Serie A,Left,Medium/Medium,Normal (185+),1200000,49,31,64,38,35,68,38,41,36,47,55,61,59,57,73,33,60,49,48,34,64,65,50,39,44,50,59,71,69,14,8,7,8,9
Julio Gracia,Getafe CF,CM,Spain,61,71,725000,4000,22,Spain Primera Division,Right,Medium/Medium,Normal (170-),920000,38,54,47,66,43,61,41,39,63,62,55,58,58,63,69,53,62,60,56,59,52,56,51,59,37,42,58,60,53,13,7,14,8,12
R. Gotts,Leeds United,"CM, RM, RB",England,61,76,775000,10000,20,English Premier League,Right,Medium/Medium,Normal (170-),1400000,56,56,46,68,41,61,44,36,61,63,79,76,79,59,79,53,59,66,58,39,56,49,58,60,40,59,48,59,52,8,14,8,14,5
Carreira,RC Celta de Vigo,RB,Spain,61,76,750000,2000,19,Spain Primera Division,Right,Medium/Medium,Lean (170-),1400000,60,23,55,57,28,48,33,34,25,55,61,62,59,65,83,26,55,52,43,23,51,61,41,37,39,51,58,63,58,14,9,11,9,6
Nacho,Elche CF,ST,Spain,61,70,750000,3000,21,Spain Primera Division,Right,Medium/Medium,Stocky (185+),960000,34,67,73,48,59,53,41,33,32,58,65,69,55,54,58,58,61,57,68,60,61,22,59,49,61,57,22,30,26,13,14,14,6,13
Y. Keitel,Sport-Club Freiburg,CDM,Germany,61,72,675000,3000,20,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),800000,49,32,56,70,34,57,41,49,66,60,61,55,60,54,62,55,52,53,63,42,62,54,45,56,48,52,51,65,64,13,8,11,10,7
M. Dárdai,Hertha BSC,"CB, CDM",Germany,61,76,725000,2000,18,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),1100000,35,25,65,65,35,47,27,31,38,39,68,66,50,47,59,52,72,65,65,22,57,62,31,33,48,45,55,66,63,15,11,11,8,14
H. Magnetti,Stade Brestois 29,CM,France,60,70,550000,3000,22,French Ligue 1,Left,Medium/Medium,Stocky (170-185),715000,51,38,50,68,38,67,52,41,65,67,52,58,60,55,69,59,63,57,68,52,58,48,50,53,46,56,53,65,63,10,14,15,10,12
B. Ndilu,FC Nantes,ST,France,60,76,650000,3000,19,French Ligue 1,Right,Medium/Medium,Normal (185+),1200000,39,64,66,53,47,60,43,39,40,53,59,61,57,57,53,58,61,46,68,62,34,17,56,54,72,50,15,15,14,6,9,10,8,11
Kaique Rocha,U.C. Sampdoria,RB,Brazil,60,77,600000,1000,19,Italian Serie A,Right,Medium/Medium,Normal (185+),970000,50,36,57,37,34,63,41,34,30,42,60,63,53,54,35,35,64,64,86,30,63,63,42,36,47,42,55,65,67,9,6,15,11,14
A. Valerio,Nîmes Olympique,CM,France,60,75,600000,3000,20,French Ligue 1,Left,Medium/Medium,Normal (185+),1200000,42,43,59,70,48,61,48,54,64,65,67,61,57,56,54,63,62,54,53,42,63,53,57,53,48,48,55,55,52,8,13,10,8,11
B. Badu,Montpellier Hérault SC,ST,France,60,74,600000,4000,20,French Ligue 1,Left,Medium/Medium,Normal (185+),1200000,32,62,66,52,41,55,50,36,39,51,63,61,60,60,44,63,67,44,82,59,29,20,56,54,61,58,18,17,15,7,6,7,5,12
M. Juwara,Bologna,ST,Gambia,60,78,625000,2000,18,Italian Serie A,Left,Medium/Medium,Lean (170-),1000000,37,65,55,52,48,62,39,32,30,62,68,62,67,63,71,64,56,46,35,54,39,14,63,49,61,52,18,18,13,13,10,9,10,5
U. Bertelli,Olympique de Marseille,CM,France,60,76,600000,700,16,French Ligue 1,Right,Medium/Medium,Lean (170-),1000000,50,45,52,70,48,59,55,49,59,65,63,62,56,54,64,58,57,61,52,49,58,51,59,57,53,56,50,58,53,9,10,10,11,11
S. Diallo,Wolverhampton Wanderers,CM,England,59,72,550000,8000,21,English Premier League,Right,Medium/Medium,Normal (185+),758000,45,53,47,64,44,60,52,44,61,63,67,65,67,57,65,65,63,67,64,49,60,55,48,57,39,54,55,57,55,15,8,10,5,9
A. Bordin,Spezia,CM,Italy,59,70,500000,2000,21,Italian Serie A,Right,Medium/Medium,Stocky (170-185),550000,44,44,48,67,47,60,55,61,65,64,55,65,65,58,69,55,56,41,47,56,59,45,49,65,61,58,55,52,57,9,7,11,14,13
D. Parkhouse,Sheffield United,ST,Northern Ireland,59,71,550000,5000,20,English Premier League,Right,Medium/Medium,Normal (185+),578000,46,63,60,45,52,55,53,50,42,53,67,68,52,52,53,64,54,65,64,59,42,30,59,50,58,46,21,40,37,11,12,11,6,12
O. Casey,Leeds United,"CB, CDM",England,59,75,550000,6000,19,English Premier League,Right,Medium/Medium,Normal (185+),788000,32,23,64,62,27,46,25,22,48,55,60,59,47,47,59,36,60,54,64,24,59,59,25,31,32,55,54,63,59,6,11,11,15,13
Carlos Kevin,SD Huesca,ST,Spain,59,76,575000,2000,19,Spain Primera Division,Right,Medium/Medium,Stocky (170-185),918000,36,64,60,58,54,58,38,29,41,59,54,56,57,57,65,65,59,59,65,49,59,20,54,51,57,49,22,21,26,13,7,14,6,11
Cubero,SD Eibar,"RB, CB",Spain,59,68,475000,3000,20,Spain Primera Division,Right,Medium/Medium,Normal (185+),506000,60,26,49,62,27,54,25,29,58,60,63,60,55,52,56,44,58,62,51,34,53,53,35,31,37,39,53,51,58,8,6,13,13,15
D. Maldini,AC Milan,CAM,Italy,59,79,625000,2000,18,Italian Serie A,Right,Medium/Medium,Normal (185+),878000,52,48,48,66,48,60,60,60,58,62,67,69,65,56,66,60,54,47,53,50,46,34,54,56,52,55,30,44,40,12,12,14,13,14
H. Ekitike,Stade de Reims,ST,France,59,78,575000,2000,18,French Ligue 1,Right,Medium/Medium,Normal (185+),853000,34,61,69,52,53,59,48,33,35,56,53,59,47,50,50,62,68,53,72,51,59,11,55,51,63,52,21,17,16,8,8,7,10,12
T. Arokodare,1. FC Köln,ST,Nigeria,59,73,550000,3000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),788000,30,65,68,49,58,53,34,30,31,55,55,65,50,46,50,60,68,56,79,53,59,14,54,49,60,48,20,28,21,9,8,12,14,9
Atienza,SD Eibar,CM,Spain,58,69,450000,3000,21,Spain Primera Division,Right,Medium/Medium,Normal (185+),506000,41,45,42,64,27,52,32,40,60,53,54,53,56,62,54,47,59,44,64,53,58,58,58,60,34,38,42,60,45,14,13,14,9,14
M. Adopo,Torino F.C.,"CM, CDM",France,58,71,475000,4000,19,Italian Serie A,Right,Medium/Medium,Stocky (185+),558000,48,37,57,68,49,59,44,50,64,59,63,66,62,56,50,70,57,53,70,50,64,50,56,53,49,45,48,53,59,12,12,9,11,14
C. Boukhalfa,Sport-Club Freiburg,CDM,Germany,58,71,475000,2000,21,German 1. Bundesliga,Left,Medium/Medium,Normal (185+),558000,42,29,38,64,28,53,39,38,62,56,58,62,54,51,57,49,59,53,65,34,57,56,40,48,36,41,50,60,60,13,12,13,12,7
Cheon Seong-Hoon,FC Augsburg,ST,Korea Republic,57,74,425000,3000,19,German 1. Bundesliga,Right,Medium/Medium,Normal (185+),534000,34,60,66,53,45,53,39,29,27,59,67,66,60,49,48,51,66,54,64,47,42,25,55,48,56,45,26,30,25,5,6,7,10,14
W. Younoussa,Dijon FCO,CM,Cameroon,57,70,375000,850,18,French Ligue 1,Right,Medium/Medium,Normal (170-),473000,49,39,51,67,41,56,45,39,67,55,61,67,54,53,80,65,54,70,36,39,58,45,54,53,48,47,43,48,54,10,9,9,12,11
F. Carvalho,Fulham,CAM,England,57,80,525000,2000,17,English Premier League,Right,Medium/Medium,Lean (170-),667000,42,44,36,63,44,61,40,51,54,60,67,63,71,47,85,45,50,42,38,48,33,32,55,51,38,58,39,30,27,14,5,8,10,10
T. Okou,LOSC Lille,CAM,France,54,65,240000,4000,22,French Ligue 1,Left,Medium/Medium,Normal (170-),252000,41,41,34,51,46,64,47,42,49,64,54,67,57,50,93,52,57,38,36,39,44,22,46,51,44,61,29,29,41,12,13,7,11,15
C. Pastina,Benevento,"CB, LB",Italy,54,68,240000,1000,19,Italian Serie A,Left,Medium/Medium,Normal (185+),340000,40,18,53,50,27,41,32,29,44,47,50,53,49,45,54,40,61,42,63,21,58,51,30,38,36,47,52,57,55,9,9,13,13,9
Sergio Busquets,FC Barcelona,CDM,Spain,87,87,56000000,240000,31,Spain Primera Division,Right,Medium/Medium,Lean (185+),77900000,62,67,68,89,44,81,66,68,83,88,40,43,67,84,50,61,66,81,75,54,81,85,77,84,60,93,86,83,80,5,8,13,9,13
J. Ili?i?,Atalanta,"CF, ST",Slovenia,84,84,34000000,90000,32,Italian Serie A,Left,Medium/Medium,Lean (185+),42500000,82,85,58,86,83,88,85,85,74,88,71,69,71,84,66,88,34,69,74,89,58,46,85,87,78,80,53,32,26,13,13,8,12,6
E. Džeko,Roma,ST,Bosnia and Herzegovina,83,83,17500000,32000,34,Italian Serie A,Right,Medium/Medium,Lean (185+),23000000,63,88,83,77,77,76,65,54,72,85,61,58,56,83,36,86,64,70,81,79,58,50,89,75,67,83,58,28,16,9,11,13,15,15
Fabián,Napoli,CM,Spain,82,88,48000000,70000,24,Italian Serie A,Left,Medium/Medium,Lean (185+),57000000,72,79,67,81,67,85,75,59,81,85,67,60,71,83,66,75,46,75,67,83,68,77,82,84,67,77,70,78,75,16,11,7,13,13
A. Milik,Napoli,ST,Poland,81,84,34000000,81000,26,Italian Serie A,Left,Medium/Medium,Lean (185+),39900000,58,88,80,66,78,76,74,84,62,81,65,70,66,77,63,86,63,67,79,82,67,36,85,60,79,78,35,34,32,9,16,16,15,6
A. Rabiot,Juventus,"CM, CDM",France,81,82,30500000,83000,25,Italian Serie A,Left,Medium/Medium,Lean (185+),36200000,70,69,77,84,72,78,73,59,79,84,69,74,75,83,72,80,73,77,82,79,76,80,76,80,67,81,70,81,75,9,12,9,7,15
J. Draxler,Paris Saint-Germain,"CAM, CM, LW",Germany,80,81,25000000,83000,26,French Ligue 1,Right,Medium/Medium,Lean (185+),33700000,79,74,64,81,79,83,77,76,77,84,76,74,80,78,74,80,76,68,66,78,48,66,78,81,65,78,39,64,44,11,13,5,13,8
G. Sigurðsson,Everton,"CAM, CM",Iceland,79,79,17000000,83000,30,English Premier League,Right,Medium/Medium,Lean (185+),22800000,84,73,60,83,76,78,87,85,77,85,57,54,66,76,61,84,65,79,64,83,57,59,77,81,78,80,60,62,57,13,8,10,15,12
S. Nzonzi,Stade Rennais FC,"CDM, CM",France,79,79,12500000,47000,31,French Ligue 1,Right,Medium/Medium,Lean (185+),18100000,59,50,78,80,55,70,70,40,71,80,35,34,33,77,31,62,75,81,91,54,80,79,67,73,57,80,77,77,74,7,16,16,16,13
André Gomes,Everton,"CM, CDM",Portugal,79,80,20500000,83000,26,English Premier League,Right,Medium/Medium,Lean (185+),28600000,65,64,69,83,69,78,81,67,82,82,55,61,62,75,61,81,59,71,79,71,79,73,72,81,55,84,71,70,65,12,9,6,14,8
R. Bentancur,Juventus,CM,Uruguay,79,85,27500000,67000,23,Italian Serie A,Right,Medium/Medium,Lean (185+),31500000,77,52,62,85,60,84,68,68,79,85,68,76,68,78,68,65,73,87,64,62,78,71,64,76,64,80,76,76,71,8,7,14,14,12
B. Dost,Eintracht Frankfurt,ST,Netherlands,78,78,12000000,33000,31,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),16200000,38,84,92,73,82,66,61,30,37,75,45,49,34,81,32,81,49,54,91,69,75,39,87,67,90,81,38,65,26,6,12,15,11,8
L. Spinazzola,Roma,"LM, RB, LB",Italy,78,78,15000000,20000,27,Italian Serie A,Right,Medium/Medium,Lean (185+),18700000,82,60,66,78,59,80,62,41,72,80,75,81,76,76,61,68,76,87,65,68,68,76,74,72,59,76,76,77,77,11,13,12,15,14
B. Cristante,Roma,"CDM, CM, CAM",Italy,78,82,18000000,18000,25,Italian Serie A,Right,Medium/Medium,Lean (185+),21300000,70,68,76,81,70,76,68,62,78,80,58,53,62,76,54,80,56,77,75,77,76,74,76,74,58,74,74,77,74,3,5,3,3,5
A. Diallo,Paris Saint-Germain,"CB, LB",France,78,82,18000000,56000,24,French Ligue 1,Left,Medium/Medium,Lean (185+),23100000,69,38,78,78,39,75,56,32,76,78,73,76,73,77,71,46,83,74,76,24,77,78,61,69,41,81,77,78,81,12,7,7,7,8
F. Grillitsch,TSG Hoffenheim,"CM, CDM",Austria,78,83,21000000,32000,24,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),24000000,68,58,61,85,53,78,47,68,81,81,61,55,67,82,65,65,48,70,72,60,50,75,70,82,50,81,73,75,60,13,12,7,14,7
T. Abraham,Chelsea,ST,England,78,85,29000000,77000,22,English Premier League,Right,Medium/Medium,Lean (185+),31500000,50,82,81,69,76,72,50,42,45,76,68,78,65,79,56,78,70,69,79,68,49,22,80,67,74,73,35,23,15,12,7,8,13,13
P. Schick,Bayer 04 Leverkusen,"ST, RW",Czech Republic,78,84,22500000,56000,24,German 1. Bundesliga,Left,Medium/Medium,Lean (185+),27600000,64,79,80,78,74,82,78,56,62,83,71,70,83,76,67,74,68,64,72,74,59,25,80,73,58,73,50,24,19,11,15,8,9,14
F. Vázquez,Sevilla FC,"CM, CAM, LM",Argentina,77,77,8500000,27000,31,Spain Primera Division,Left,Medium/Medium,Lean (185+),15800000,73,78,68,82,81,83,79,68,76,85,52,54,66,69,32,76,45,63,76,82,78,69,76,83,67,80,50,59,48,14,15,13,9,7
Joselu,Deportivo Alavés,ST,Spain,76,76,7500000,26000,30,Spain Primera Division,Right,Medium/Medium,Lean (185+),15800000,58,80,81,74,74,72,73,62,58,76,58,54,61,77,40,78,76,65,76,71,63,25,79,68,74,66,23,27,20,11,11,8,15,7
Pedro Obiang,U.S. Sassuolo Calcio,"CDM, CM",Equatorial Guinea,76,77,7000000,29000,28,Italian Serie A,Right,Medium/Medium,Lean (185+),13300000,68,50,70,77,60,74,56,62,79,76,58,57,63,69,63,74,72,72,72,65,71,76,60,78,59,76,72,78,77,9,7,7,6,7
M. Uth,FC Schalke 04,"CAM, CF, ST",Germany,76,76,7500000,28000,28,German 1. Bundesliga,Left,Medium/Medium,Lean (185+),13600000,69,77,69,75,74,77,70,65,67,77,76,68,74,78,68,83,71,75,66,78,61,39,78,73,67,76,34,39,36,9,11,8,9,11
M. Badelj,Genoa,"CDM, CM",Croatia,76,76,5000000,16000,31,Italian Serie A,Right,Medium/Medium,Lean (185+),10800000,69,54,66,80,66,72,64,58,79,77,53,51,65,70,64,72,54,69,68,74,76,76,62,77,68,72,74,76,72,8,9,14,15,6
L. Ajorque,RC Strasbourg Alsace,ST,France,76,79,10000000,30000,26,French Ligue 1,Left,Medium/Medium,Lean (185+),19700000,47,80,83,68,64,71,57,37,45,73,61,64,57,72,32,79,69,76,89,68,62,28,79,65,74,74,17,19,17,8,13,14,14,7
Carlos Fernández,Sevilla FC,"ST, CAM",Spain,76,83,15000000,24000,24,Spain Primera Division,Left,Medium/Medium,Lean (185+),25300000,47,81,76,73,70,78,40,34,66,80,66,72,71,74,54,79,73,65,73,75,72,22,74,73,73,67,21,21,22,12,13,8,9,12
R. Koch,Leeds United,"CB, CDM",Germany,76,84,15500000,64000,23,English Premier League,Right,Medium/Medium,Lean (185+),23100000,40,27,78,71,29,58,31,28,70,70,67,74,62,75,60,56,66,72,78,42,73,76,52,64,38,71,78,78,76,9,6,15,8,6
B. Soumaré,LOSC Lille,"CDM, CM",France,76,85,16000000,21000,21,French Ligue 1,Right,Medium/Medium,Lean (185+),23100000,59,51,60,77,53,76,64,53,76,78,69,69,71,75,69,64,69,77,77,58,76,74,66,75,52,75,69,73,69,11,6,13,5,10
A. Ekdal,U.C. Sampdoria,"CM, CDM",Sweden,75,75,5500000,19000,30,Italian Serie A,Right,Medium/Medium,Lean (185+),10800000,70,60,62,80,66,74,74,70,78,79,50,44,59,74,58,72,63,71,71,69,83,72,70,75,68,76,74,72,64,5,5,5,5,5
A. Nyom,Getafe CF,"RM, LB, RB",Cameroon,75,75,4500000,25000,32,Spain Primera Division,Right,Medium/Medium,Lean (185+),10500000,77,52,70,75,44,74,71,30,73,72,78,82,53,71,46,74,74,79,86,66,84,73,75,74,37,67,72,74,72,12,8,9,9,14
J. Haberer,Sport-Club Freiburg,"CM, CF, RM",Germany,75,76,6500000,23000,26,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),14100000,59,57,56,78,58,76,69,55,72,77,63,63,71,76,58,75,61,86,65,63,67,72,70,76,61,66,59,64,58,14,16,10,15,13
N. Bentaleb,FC Schalke 04,"CM, CDM, CAM",Algeria,75,79,8000000,24000,25,German 1. Bundesliga,Left,Medium/Medium,Lean (185+),15100000,65,62,51,80,67,80,69,62,73,80,64,64,75,72,69,82,82,66,74,76,75,73,67,80,87,76,65,70,60,9,10,16,9,15
O. McBurnie,Sheffield United,ST,Scotland,75,79,8000000,31000,24,English Premier League,Right,Medium/Medium,Lean (185+),17800000,40,77,79,70,72,69,42,31,55,75,59,64,57,75,54,77,77,69,79,59,77,28,75,66,65,68,32,29,20,13,11,12,13,13
G. Silva,SD Huesca,"LB, CB",Uruguay,75,78,7000000,20000,26,Spain Primera Division,Left,Medium/Medium,Lean (185+),15900000,78,48,71,68,33,65,74,73,68,72,71,68,68,69,62,71,64,76,75,60,70,74,56,59,58,72,72,78,74,7,7,13,12,10
S. Posch,TSG Hoffenheim,"CB, RB",Austria,75,79,7000000,24000,23,German 1. Bundesliga,Right,Medium/Medium,Lean (185+),14200000,35,23,77,69,28,34,26,24,55,50,67,71,42,69,59,42,72,63,74,25,66,77,36,36,38,68,78,81,77,6,8,7,6,8
Hernani,Parma,"CDM, CM",Brazil,75,79,7000000,27000,26,Italian Serie A,Right,Medium/Medium,Lean (185+),14100000,53,63,66,75,59,73,63,78,74,74,66,64,64,73,53,78,61,67,68,77,79,77,69,67,72,69,73,76,70,9,13,13,11,7
Brais Méndez,RC Celta de Vigo,"RM, LM",Spain,75,84,12500000,19000,23,Spain Primera Division,Left,Medium/Medium,Lean (185+),24200000,74,76,52,74,65,75,74,75,73,76,71,72,69,74,47,73,64,66,69,77,45,55,77,77,62,78,49,49,44,10,5,10,12,8
M. Pessina,Atalanta,"CM, CF",Italy,74,81,8500000,35000,23,Italian Serie A,Left,Medium/Medium,Lean (185+),15200000,61,71,60,78,48,75,52,45,74,77,66,65,69,74,61,63,59,77,53,60,67,65,76,71,56,64,66,64,62,13,9,7,13,7
Álex Centelles,Valencia CF,LB,Spain,74,84,9000000,18000,20,Spain Primera Division,Left,Medium/Medium,Lean (185+),18400000,73,45,65,71,51,68,70,41,70,74,72,76,64,75,56,62,60,82,68,45,72,69,56,60,48,74,70,71,67,14,9,12,10,8
Lucas Torró,CA Osasuna,"CDM, CM",Spain,73,77,3800000,21000,25,Spain Primera Division,Right,Medium/Medium,Lean (185+),10200000,49,59,75,75,46,62,58,52,70,72,54,37,64,71,38,73,43,78,76,70,66,76,53,62,57,69,71,73,64,13,14,7,12,16
I. Mbaye,Bologna,"RB, LB",Senegal,73,76,3700000,22000,25,Italian Serie A,Right,Medium/Medium,Lean (185+),8300000,70,35,66,69,50,68,68,55,64,68,67,68,69,67,65,69,52,72,64,56,75,71,60,50,49,65,72,74,74,15,7,6,10,9
